Stazioni;Data;T-MIN;T-MAX
Fianello;09/05/2019;10,9;23,6
Fianello;10/05/2019;8,5;25,2
Fianello;11/05/2019;8,5;25,2
Fianello;12/05/2019;9,7;21,0
Fianello;13/05/2019;9,6;18,9
Fianello;14/05/2019;6,9;18,6
Fianello;15/05/2019;5,6;12,1
Fianello;16/05/2019;5,5;25,5
Fianello;17/05/2019;7,9;26,1
Fianello;18/05/2019;11,8;17,8
Fianello;19/05/2019;11,5;16,6
Fianello;20/05/2019;9,7;19,5
Fianello;21/05/2019;11,7;21,1
Fianello;22/05/2019;11,1;27,1
Fianello;23/05/2019;11,6;28,3
Fianello;24/05/2019;9,9;28,6
Fianello;25/05/2019;11,8;27,0
Fianello;26/05/2019;13,7;22,0
Fianello;27/05/2019;13,7;23,2
Fianello;28/05/2019;13,8;23,0
Fianello;29/05/2019;12,3;23,6
Fianello;30/05/2019;11,1;21,5
Fianello;31/05/2019;9,7;24,0
Fiano Romano;01/05/2019;7,7;19,9
Fiano Romano;02/05/2019;6,9;21,4
Fiano Romano;03/05/2019;3,8;20,8
Fiano Romano;04/05/2019;11,2;18,9
Fiano Romano;05/05/2019;7,7;15,4
Fiano Romano;06/05/2019;5,6;15,9
Fiano Romano;07/05/2019;3,1;19,8
Fiano Romano;08/05/2019;2,8;19,1
Fiano Romano;09/05/2019;9,8;23,0
Fiano Romano;10/05/2019;7,6;22,4
Fiano Romano;11/05/2019;4,9;21,6
Fiano Romano;12/05/2019;10,6;19,3
Fiano Romano;13/05/2019;10,3;19,3
Fiano Romano;14/05/2019;9,3;20,2
Fiano Romano;15/05/2019;7,1;10,7
Fiano Romano;16/05/2019;7,6;22,2
Fiano Romano;17/05/2019;5,7;21,4
Fiano Romano;18/05/2019;9,6;18,4
Fiano Romano;19/05/2019;10,7;17,0
Fiano Romano;20/05/2019;9,2;17,8
Fiano Romano;21/05/2019;12,2;18,6
Fiano Romano;22/05/2019;8,0;21,6
Fiano Romano;23/05/2019;8,1;23,1
Fiano Romano;24/05/2019;8,5;23,4
Fiano Romano;25/05/2019;9,2;22,2
Fiano Romano;26/05/2019;14,0;18,9
Fiano Romano;27/05/2019;13,7;20,0
Fiano Romano;28/05/2019;14,0;21,7
Fiano Romano;29/05/2019;12,6;19,7
Fiano Romano;30/05/2019;10,9;22,6
Fiano Romano;31/05/2019;8,5;22,9
Filettino;01/05/2019;2,6;11,5
Filettino;02/05/2019;2,9;15,5
Filettino;03/05/2019;2,7;14,4
Filettino;04/05/2019;6,4;10,1
Filettino;05/05/2019;0,2;9,6
Filettino;06/05/2019;-0,1;10,5
Filettino;07/05/2019;1,7;13,0
Filettino;08/05/2019;1,9;14,8
Filettino;09/05/2019;4,9;14,9
Filettino;10/05/2019;4,8;15,5
Filettino;11/05/2019;5,1;17,3
Filettino;12/05/2019;5,1;14,1
Filettino;13/05/2019;3,4;10,4
Filettino;14/05/2019;4,4;11,5
Filettino;15/05/2019;3,0;8,1
Filettino;16/05/2019;3,8;15,1
Filettino;17/05/2019;4,6;17,1
Filettino;18/05/2019;7,3;11,9
Filettino;19/05/2019;5,9;10,6
Filettino;20/05/2019;5,4;11,4
Filettino;21/05/2019;6,2;11,4
Filettino;22/05/2019;5,3;16,6
Filettino;23/05/2019;4,7;16,4
Filettino;24/05/2019;6,6;17,3
Filettino;25/05/2019;7,7;17,3
Filettino;26/05/2019;9,2;13,3
Filettino;27/05/2019;9,5;14,1
Filettino;28/05/2019;8,4;15,8
Filettino;29/05/2019;6,7;12,6
Filettino;30/05/2019;7,3;15,7
Filettino;31/05/2019;7,5;15,3
Fiora a Montalto di Castro;01/05/2019;7,2;20,9
Fiora a Montalto di Castro;02/05/2019;5,6;19,8
Fiora a Montalto di Castro;03/05/2019;9,1;19,2
Fiora a Montalto di Castro;04/05/2019;10,1;19,6
Fiora a Montalto di Castro;05/05/2019;6,9;16,5
Fiora a Montalto di Castro;06/05/2019;5,0;15,9
Fiora a Montalto di Castro;07/05/2019;3,3;18,3
Fiora a Montalto di Castro;08/05/2019;5,8;18,3
Fiora a Montalto di Castro;09/05/2019;8,9;22,9
Fiora a Montalto di Castro;10/05/2019;7,6;22,2
Fiora a Montalto di Castro;11/05/2019;9,2;19,6
Fiora a Montalto di Castro;12/05/2019;10,4;18,9
Fiora a Montalto di Castro;13/05/2019;12,0;18,7
Fiora a Montalto di Castro;14/05/2019;9,6;18,1
Fiora a Montalto di Castro;15/05/2019;8,2;12,9
Fiora a Montalto di Castro;16/05/2019;7,4;20,2
Fiora a Montalto di Castro;17/05/2019;5,5;19,4
Fiora a Montalto di Castro;18/05/2019;13,4;19,4
Fiora a Montalto di Castro;19/05/2019;11,1;19,5
Fiora a Montalto di Castro;20/05/2019;10,6;19,0
Fiora a Montalto di Castro;21/05/2019;13,1;20,4
Fiora a Montalto di Castro;22/05/2019;13,1;20,2
Fiora a Montalto di Castro;23/05/2019;12,2;22,8
Fiora a Montalto di Castro;24/05/2019;11,2;22,4
Fiora a Montalto di Castro;25/05/2019;11,1;22,1
Fiora a Montalto di Castro;26/05/2019;14,0;19,6
Fiora a Montalto di Castro;27/05/2019;14,3;23,5
Fiora a Montalto di Castro;28/05/2019;14,3;21,6
Fiora a Montalto di Castro;29/05/2019;11,7;21,4
Fiora a Montalto di Castro;30/05/2019;9,7;24,1
Fiora a Montalto di Castro;31/05/2019;10,9;25,1
Fiuggi;01/05/2019;5,0;12,3
Fiuggi;02/05/2019;4,6;17,0
Fiuggi;03/05/2019;5,5;16,5
Fiuggi;04/05/2019;7,5;12,4
Fiuggi;05/05/2019;1,8;9,6
Fiuggi;06/05/2019;0,7;10,6
Fiuggi;07/05/2019;2,6;14,3
Fiuggi;08/05/2019;5,2;16,9
Fiuggi;09/05/2019;6,6;15,6
Fiuggi;10/05/2019;7,8;18,3
Fiuggi;11/05/2019;8,2;18,8
Fiuggi;12/05/2019;6,8;15,5
Fiuggi;13/05/2019;4,8;12,9
Fiuggi;14/05/2019;5,7;16,7
Fiuggi;15/05/2019;4,0;9,1
Fiuggi;16/05/2019;4,4;15,6
Fiuggi;17/05/2019;6,8;18,6
Fiuggi;18/05/2019;9,3;13,3
Fiuggi;19/05/2019;6,6;14,0
Fiuggi;20/05/2019;6,3;14,5
Fiuggi;21/05/2019;7,2;14,0
Fiuggi;22/05/2019;8,0;18,5
Fiuggi;23/05/2019;8,0;17,8
Fiuggi;24/05/2019;8,9;19,2
Fiuggi;25/05/2019;8,7;19,5
Fiuggi;26/05/2019;9,7;15,5
Fiuggi;27/05/2019;10,5;14,7
Fiuggi;28/05/2019;10,3;17,2
Fiuggi;29/05/2019;7,7;15,7
Fiuggi;30/05/2019;8,4;16,6
Fiuggi;31/05/2019;7,6;16,1
Fondi;01/05/2019;8,8;20,2
Fondi;02/05/2019;9,5;21,2
Fondi;03/05/2019;11,3;20,7
Fondi;04/05/2019;12,9;18,1
Fondi;05/05/2019;10,0;18,3
Fondi;06/05/2019;7,8;19,5
Fondi;07/05/2019;6,4;18,4
Fondi;08/05/2019;8,2;19,8
Fondi;09/05/2019;11,2;20,9
Fondi;10/05/2019;12,2;22,5
Fondi;11/05/2019;11,1;22,5
Fondi;12/05/2019;12,1;21,1
Fondi;13/05/2019;10,6;21,6
Fondi;14/05/2019;12,0;20,9
Fondi;15/05/2019;10,6;14,2
Fondi;16/05/2019;11,8;21,4
Fondi;17/05/2019;10,8;22,3
Fondi;18/05/2019;14,7;20,7
Fondi;19/05/2019;13,2;20,9
Fondi;20/05/2019;12,8;21,3
Fondi;21/05/2019;13,5;21,8
Fondi;22/05/2019;12,6;22,3
Fondi;23/05/2019;12,8;23,2
Fondi;24/05/2019;12,6;23,0
Fondi;25/05/2019;12,8;23,9
Fondi;26/05/2019;15,2;20,4
Fondi;27/05/2019;15,2;21,0
Fondi;28/05/2019;15,6;23,9
Fondi;29/05/2019;14,7;22,3
Fondi;30/05/2019;12,7;24,1
Fondi;31/05/2019;14,4;23,1
Fontana Liri Superiore;01/05/2019;8,4;17,6
Fontana Liri Superiore;02/05/2019;7,9;19,7
Fontana Liri Superiore;03/05/2019;10,3;19,0
Fontana Liri Superiore;04/05/2019;10,8;17,3
Fontana Liri Superiore;05/05/2019;6,8;13,8
Fontana Liri Superiore;06/05/2019;5,8;14,5
Fontana Liri Superiore;07/05/2019;5,8;17,6
Fontana Liri Superiore;08/05/2019;7,4;18,7
Fontana Liri Superiore;09/05/2019;8,9;17,0
Fontana Liri Superiore;10/05/2019;11,2;21,6
Fontana Liri Superiore;11/05/2019;11,0;21,0
Fontana Liri Superiore;12/05/2019;9,4;18,3
Fontana Liri Superiore;13/05/2019;8,8;18,9
Fontana Liri Superiore;14/05/2019;9,3;19,3
Fontana Liri Superiore;15/05/2019;7,3;10,8
Fontana Liri Superiore;16/05/2019;7,9;20,2
Fontana Liri Superiore;17/05/2019;9,5;20,7
Fontana Liri Superiore;18/05/2019;12,8;17,2
Fontana Liri Superiore;19/05/2019;10,6;18,0
Fontana Liri Superiore;20/05/2019;9,7;16,9
Fontana Liri Superiore;21/05/2019;10,3;18,2
Fontana Liri Superiore;22/05/2019;11,7;21,0
Fontana Liri Superiore;23/05/2019;11,5;21,2
Fontana Liri Superiore;24/05/2019;11,0;21,3
Fontana Liri Superiore;25/05/2019;13,2;20,8
Fontana Liri Superiore;26/05/2019;12,5;16,1
Fontana Liri Superiore;27/05/2019;13,2;16,7
Fontana Liri Superiore;28/05/2019;12,9;20,4
Fontana Liri Superiore;29/05/2019;11,1;19,3
Fontana Liri Superiore;30/05/2019;10,9;21,0
Fontana Liri Superiore;31/05/2019;12,2;20,0
Formello;01/05/2019;9,5;20,7
Formello;02/05/2019;8,4;20,1
Formello;03/05/2019;9,7;19,0
Formello;04/05/2019;10,1;16,5
Formello;05/05/2019;6,4;13,0
Formello;06/05/2019;5,4;15,8
Formello;07/05/2019;6,1;18,6
Formello;08/05/2019;7,8;18,2
Formello;09/05/2019;11,2;19,7
Formello;10/05/2019;11,2;22,0
Formello;11/05/2019;10,9;20,5
Formello;12/05/2019;9,9;16,7
Formello;13/05/2019;10,4;18,1
Formello;14/05/2019;7,7;19,3
Formello;15/05/2019;6,4;8,9
Formello;16/05/2019;6,2;20,7
Formello;17/05/2019;10,0;19,5
Formello;18/05/2019;11,6;17,6
Formello;19/05/2019;11,2;16,9
Formello;20/05/2019;9,1;16,3
Formello;21/05/2019;11,0;16,8
Formello;22/05/2019;11,9;20,0
Formello;23/05/2019;12,3;22,6
Formello;24/05/2019;12,2;22,8
Formello;25/05/2019;11,7;21,6
Formello;26/05/2019;12,5;16,1
Formello;27/05/2019;13,0;17,1
Formello;28/05/2019;13,1;19,7
Formello;29/05/2019;11,3;16,8
Formello;30/05/2019;11,3;20,1
Formello;31/05/2019;11,0;22,8
Fosso di Pantanello ad Ostia;01/05/2019;5,5;21,6
Fosso di Pantanello ad Ostia;02/05/2019;6,5;20,7
Fosso di Pantanello ad Ostia;03/05/2019;10,4;19,6
Fosso di Pantanello ad Ostia;04/05/2019;10,8;18,6
Fosso di Pantanello ad Ostia;05/05/2019;8,5;17,5
Fosso di Pantanello ad Ostia;06/05/2019;6,7;16,7
Fosso di Pantanello ad Ostia;07/05/2019;3,8;19,9
Fosso di Pantanello ad Ostia;08/05/2019;5,0;18,8
Fosso di Pantanello ad Ostia;09/05/2019;12,9;20,9
Fosso di Pantanello ad Ostia;10/05/2019;9,6;22,7
Fosso di Pantanello ad Ostia;11/05/2019;8,2;21,3
Fosso di Pantanello ad Ostia;12/05/2019;11,8;22,0
Fosso di Pantanello ad Ostia;13/05/2019;11,1;20,8
Fosso di Pantanello ad Ostia;14/05/2019;11,3;21,1
Fosso di Pantanello ad Ostia;15/05/2019;8,5;11,2
Fosso di Pantanello ad Ostia;16/05/2019;8,0;21,4
Fosso di Pantanello ad Ostia;17/05/2019;7,0;19,9
Fosso di Pantanello ad Ostia;18/05/2019;14,2;20,3
Fosso di Pantanello ad Ostia;19/05/2019;13,4;20,5
Fosso di Pantanello ad Ostia;20/05/2019;11,1;18,8
Fosso di Pantanello ad Ostia;21/05/2019;13,0;20,2
Fosso di Pantanello ad Ostia;22/05/2019;10,8;21,0
Fosso di Pantanello ad Ostia;23/05/2019;9,3;22,3
Fosso di Pantanello ad Ostia;24/05/2019;9,6;22,0
Fosso di Pantanello ad Ostia;25/05/2019;10,0;22,1
Fosso di Pantanello ad Ostia;26/05/2019;14,3;18,8
Fosso di Pantanello ad Ostia;27/05/2019;15,2;20,2
Fosso di Pantanello ad Ostia;28/05/2019;14,5;22,7
Fosso di Pantanello ad Ostia;29/05/2019;12,9;22,3
Fosso di Pantanello ad Ostia;30/05/2019;12,5;22,1
Fosso di Pantanello ad Ostia;31/05/2019;10,9;21,5
Frascati;01/05/2019;10,2;19,7
Frascati;02/05/2019;9,9;22,8
Frascati;03/05/2019;12,5;20,2
Frascati;04/05/2019;10,8;17,7
Frascati;05/05/2019;6,9;14,6
Frascati;06/05/2019;5,9;15,6
Frascati;07/05/2019;6,1;20,0
Frascati;08/05/2019;9,5;18,7
Frascati;09/05/2019;13,0;21,2
Frascati;10/05/2019;12,5;22,9
Frascati;11/05/2019;12,4;22,6
Frascati;12/05/2019;11,0;17,9
Frascati;13/05/2019;10,2;18,0
Frascati;14/05/2019;9,0;21,1
Frascati;15/05/2019;6,6;10,7
Frascati;16/05/2019;7,6;21,1
Frascati;17/05/2019;11,9;20,9
Frascati;18/05/2019;14,1;18,4
Frascati;19/05/2019;12,6;18,2
Frascati;20/05/2019;11,4;17,5
Frascati;21/05/2019;12,0;18,8
Frascati;22/05/2019;13,2;21,7
Frascati;23/05/2019;13,3;23,8
Frascati;24/05/2019;13,5;24,0
Frascati;25/05/2019;13,2;22,6
Frascati;26/05/2019;12,7;17,5
Frascati;27/05/2019;14,5;18,8
Frascati;28/05/2019;13,9;20,6
Frascati;29/05/2019;11,1;19,3
Frascati;30/05/2019;13,0;20,3
Frascati;31/05/2019;12,0;22,8
Frosinone;01/05/2019;4,2;20,2
Frosinone;02/05/2019;4,6;22,7
Frosinone;03/05/2019;6,7;22,3
Frosinone;04/05/2019;9,2;19,5
Frosinone;05/05/2019;6,7;16,5
Frosinone;06/05/2019;4,3;18,3
Frosinone;07/05/2019;0,5;20,1
Frosinone;08/05/2019;1,5;21,4
Frosinone;09/05/2019;8,5;21,0
Frosinone;10/05/2019;9,8;24,7
Frosinone;11/05/2019;5,3;24,0
Frosinone;12/05/2019;8,8;21,1
Frosinone;13/05/2019;4,7;20,6
Frosinone;14/05/2019;10,0;22,6
Frosinone;15/05/2019;8,3;12,0
Frosinone;16/05/2019;5,3;23,3
Frosinone;17/05/2019;5,0;23,9
Frosinone;18/05/2019;10,3;19,6
Frosinone;19/05/2019;10,7;20,8
Frosinone;20/05/2019;8,1;18,8
Frosinone;21/05/2019;10,2;21,8
Frosinone;22/05/2019;6,7;23,9
Frosinone;23/05/2019;7,2;25,2
Frosinone;24/05/2019;6,9;24,7
Frosinone;25/05/2019;10,9;24,7
Frosinone;26/05/2019;13,4;19,5
Frosinone;27/05/2019;13,6;17,4
Frosinone;28/05/2019;13,2;24,4
Frosinone;29/05/2019;9,0;21,9
Frosinone;30/05/2019;8,9;25,0
Frosinone;31/05/2019;10,5;22,8
Gaeta;01/05/2019;9,6;20,0
Gaeta;02/05/2019;10,5;19,9
Gaeta;03/05/2019;12,3;19,7
Gaeta;04/05/2019;13,0;16,6
Gaeta;05/05/2019;10,0;17,0
Gaeta;06/05/2019;8,1;17,8
Gaeta;07/05/2019;8,6;18,5
Gaeta;08/05/2019;10,2;19,0
Gaeta;09/05/2019;12,7;18,3
Gaeta;10/05/2019;13,6;21,4
Gaeta;11/05/2019;12,7;20,9
Gaeta;12/05/2019;12,2;20,6
Gaeta;13/05/2019;11,8;21,5
Gaeta;14/05/2019;12,5;20,7
Gaeta;15/05/2019;10,9;13,5
Gaeta;16/05/2019;13,5;22,4
Gaeta;17/05/2019;12,2;21,1
Gaeta;18/05/2019;14,5;20,9
Gaeta;19/05/2019;13,7;19,5
Gaeta;20/05/2019;13,3;20,1
Gaeta;21/05/2019;13,4;20,5
Gaeta;22/05/2019;13,5;21,4
Gaeta;23/05/2019;13,8;21,8
Gaeta;24/05/2019;13,8;22,0
Gaeta;25/05/2019;14,2;22,2
Gaeta;26/05/2019;14,9;20,3
Gaeta;27/05/2019;15,3;19,4
Gaeta;28/05/2019;14,9;21,6
Gaeta;29/05/2019;14,5;21,7
Gaeta;30/05/2019;13,6;22,4
Gaeta;31/05/2019;15,1;22,2
Giuliano di Roma;01/05/2019;7,1;15,1
Giuliano di Roma;02/05/2019;6,7;17,7
Giuliano di Roma;03/05/2019;7,6;18,1
Giuliano di Roma;04/05/2019;9,7;13,4
Giuliano di Roma;05/05/2019;6,4;13,2
Giuliano di Roma;06/05/2019;4,8;14,0
Giuliano di Roma;07/05/2019;4,6;14,9
Giuliano di Roma;08/05/2019;6,6;16,9
Giuliano di Roma;09/05/2019;9,3;17,7
Giuliano di Roma;10/05/2019;10,4;19,6
Giuliano di Roma;11/05/2019;10,3;19,4
Giuliano di Roma;12/05/2019;9,3;16,1
Giuliano di Roma;13/05/2019;8,5;15,8
Giuliano di Roma;14/05/2019;8,8;18,3
Giuliano di Roma;15/05/2019;7,0;9,2
Giuliano di Roma;16/05/2019;7,3;17,6
Giuliano di Roma;17/05/2019;8,6;19,0
Giuliano di Roma;18/05/2019;11,9;15,8
Giuliano di Roma;19/05/2019;10,0;16,0
Giuliano di Roma;20/05/2019;8,5;15,9
Giuliano di Roma;21/05/2019;9,5;17,0
Giuliano di Roma;22/05/2019;9,6;19,4
Giuliano di Roma;23/05/2019;10,3;18,7
Giuliano di Roma;24/05/2019;10,4;19,3
Giuliano di Roma;25/05/2019;11,2;19,0
Giuliano di Roma;26/05/2019;11,7;16,5
Giuliano di Roma;27/05/2019;12,4;16,7
Giuliano di Roma;28/05/2019;11,9;17,7
Giuliano di Roma;29/05/2019;10,5;17,8
Giuliano di Roma;30/05/2019;10,0;19,0
Giuliano di Roma;31/05/2019;11,0;19,0
Graffignano;01/05/2019;8,1;20,7
Graffignano;02/05/2019;4,1;22,6
Graffignano;03/05/2019;9,1;21,6
Graffignano;04/05/2019;9,9;18,9
Graffignano;05/05/2019;6,7;13,9
Graffignano;06/05/2019;6,3;14,6
Graffignano;07/05/2019;1,7;20,0
Graffignano;08/05/2019;4,3;20,4
Graffignano;09/05/2019;8,1;21,4
Graffignano;10/05/2019;6,0;23,5
Graffignano;11/05/2019;7,1;22,9
Graffignano;12/05/2019;9,9;18,0
Graffignano;13/05/2019;11,2;16,1
Graffignano;14/05/2019;7,8;16,0
Graffignano;15/05/2019;7,5;11,8
Graffignano;16/05/2019;7,5;21,5
Graffignano;17/05/2019;5,7;22,4
Graffignano;18/05/2019;11,5;20,5
Graffignano;19/05/2019;10,8;17,5
Graffignano;20/05/2019;9,8;18,6
Graffignano;21/05/2019;11,8;21,3
Graffignano;22/05/2019;10,1;22,5
Graffignano;23/05/2019;11,8;24,3
Graffignano;24/05/2019;9,4;24,9
Graffignano;25/05/2019;12,3;24,5
Graffignano;26/05/2019;13,0;19,6
Graffignano;27/05/2019;13,5;23,4
Graffignano;28/05/2019;13,4;21,8
Graffignano;29/05/2019;11,3;20,4
Graffignano;30/05/2019;10,6;21,5
Graffignano;31/05/2019;11,2;22,2
Guadamello;01/05/2019;9,7;22,4
Guadamello;02/05/2019;7,9;23,2
Guadamello;03/05/2019;10,6;22,3
Guadamello;04/05/2019;11,6;20,0
Guadamello;05/05/2019;7,7;16,0
Guadamello;06/05/2019;6,5;16,5
Guadamello;07/05/2019;3,0;21,8
Guadamello;08/05/2019;5,3;20,8
Guadamello;09/05/2019;9,8;21,2
Guadamello;10/05/2019;7,5;24,0
Guadamello;11/05/2019;7,9;22,6
Guadamello;12/05/2019;11,1;21,6
Guadamello;13/05/2019;10,9;18,2
Guadamello;14/05/2019;8,2;18,4
Guadamello;15/05/2019;6,5;13,1
Guadamello;16/05/2019;5,3;24,2
Guadamello;17/05/2019;7,0;23,1
Guadamello;18/05/2019;11,1;19,3
Guadamello;19/05/2019;11,6;17,5
Guadamello;20/05/2019;10,6;17,8
Guadamello;21/05/2019;12,9;20,2
Guadamello;22/05/2019;11,3;24,0
Guadamello;23/05/2019;12,6;26,2
Guadamello;24/05/2019;11,9;26,7
Guadamello;25/05/2019;12,7;25,4
Guadamello;26/05/2019;14,2;21,9
Guadamello;27/05/2019;14,0;24,4
Guadamello;28/05/2019;14,4;22,2
Guadamello;29/05/2019;12,8;20,9
Guadamello;30/05/2019;11,8;23,4
Guadamello;31/05/2019;9,6;23,9
Guidonia;01/05/2019;9,4;19,0
Guidonia;02/05/2019;7,6;22,3
Guidonia;03/05/2019;9,0;21,5
Guidonia;04/05/2019;11,4;19,0
Guidonia;05/05/2019;6,8;15,7
Guidonia;06/05/2019;6,5;16,6
Guidonia;07/05/2019;4,1;20,2
Guidonia;08/05/2019;7,7;19,7
Guidonia;09/05/2019;12,5;21,4
Guidonia;10/05/2019;10,8;22,5
Guidonia;11/05/2019;10,3;21,9
Guidonia;12/05/2019;11,3;18,7
Guidonia;13/05/2019;9,3;19,1
Guidonia;14/05/2019;9,8;20,2
Guidonia;15/05/2019;7,4;11,5
Guidonia;16/05/2019;6,7;21,3
Guidonia;17/05/2019;9,9;22,7
Guidonia;18/05/2019;13,4;18,6
Guidonia;19/05/2019;11,9;16,6
Guidonia;20/05/2019;11,4;18,4
Guidonia;21/05/2019;12,1;19,1
Guidonia;22/05/2019;11,6;21,5
Guidonia;23/05/2019;11,2;23,4
Guidonia;24/05/2019;11,3;24,3
Guidonia;25/05/2019;11,9;22,6
Guidonia;26/05/2019;13,7;18,9
Guidonia;27/05/2019;13,8;18,6
Guidonia;28/05/2019;14,4;20,8
Guidonia;29/05/2019;12,9;20,2
Guidonia;30/05/2019;12,8;22,0
Guidonia;31/05/2019;11,6;22,4
Ischia di Castro;01/05/2019;8,7;17,6
Ischia di Castro;02/05/2019;8,6;19,4
Ischia di Castro;03/05/2019;9,2;16,8
Ischia di Castro;04/05/2019;9,0;17,0
Ischia di Castro;05/05/2019;4,0;10,9
Ischia di Castro;06/05/2019;3,9;12,8
Ischia di Castro;07/05/2019;5,1;16,9
Ischia di Castro;08/05/2019;7,3;16,3
Ischia di Castro;09/05/2019;9,7;18,7
Ischia di Castro;10/05/2019;10,0;19,8
Ischia di Castro;11/05/2019;9,4;18,9
Ischia di Castro;12/05/2019;8,3;16,3
Ischia di Castro;13/05/2019;9,3;14,2
Ischia di Castro;14/05/2019;5,5;12,4
Ischia di Castro;15/05/2019;5,3;9,3
Ischia di Castro;16/05/2019;5,5;18,5
Ischia di Castro;17/05/2019;9,0;18,1
Ischia di Castro;18/05/2019;10,6;15,9
Ischia di Castro;19/05/2019;10,3;14,8
Ischia di Castro;20/05/2019;8,7;16,5
Ischia di Castro;21/05/2019;10,4;17,6
Ischia di Castro;22/05/2019;10,9;20,5
Ischia di Castro;23/05/2019;10,9;22,1
Ischia di Castro;24/05/2019;11,3;21,6
Ischia di Castro;25/05/2019;10,6;21,5
Ischia di Castro;26/05/2019;11,3;16,0
Ischia di Castro;27/05/2019;12,2;19,9
Ischia di Castro;28/05/2019;12,1;19,0
Ischia di Castro;29/05/2019;10,6;16,9
Ischia di Castro;30/05/2019;9,9;18,4
Ischia di Castro;31/05/2019;9,8;19,7
Itri;01/05/2019;9,3;15,4
Itri;02/05/2019;10,0;16,0
Itri;03/05/2019;10,5;16,7
Itri;04/05/2019;10,8;13,4
Itri;05/05/2019;7,2;13,2
Itri;06/05/2019;6,0;14,0
Itri;07/05/2019;7,9;14,4
Itri;08/05/2019;9,3;15,3
Itri;09/05/2019;10,7;15,9
Itri;10/05/2019;11,7;19,0
Itri;11/05/2019;12,3;18,5
Itri;12/05/2019;9,9;17,1
Itri;13/05/2019;9,5;18,6
Itri;14/05/2019;9,6;17,1
Itri;15/05/2019;8,0;10,4
Itri;16/05/2019;10,5;17,5
Itri;17/05/2019;12,1;18,2
Itri;18/05/2019;12,2;15,6
Itri;19/05/2019;10,6;14,6
Itri;20/05/2019;8,8;17,0
Itri;21/05/2019;11,2;16,9
Itri;22/05/2019;11,8;19,2
Itri;23/05/2019;12,9;19,0
Itri;24/05/2019;12,8;18,9
Itri;25/05/2019;12,0;20,9
Itri;26/05/2019;12,6;17,7
Itri;27/05/2019;13,0;17,6
Itri;28/05/2019;12,6;18,7
Itri;29/05/2019;12,8;17,1
Itri;30/05/2019;12,3;19,0
Itri;31/05/2019;13,7;19,7
Ladispoli rlazio;01/05/2019;9,7;17,3
Ladispoli rlazio;02/05/2019;8,7;17,6
Ladispoli rlazio;03/05/2019;11,6;18,5
Ladispoli rlazio;04/05/2019;10,9;18,6
Ladispoli rlazio;05/05/2019;7,8;15,3
Ladispoli rlazio;06/05/2019;6,6;16,1
Ladispoli rlazio;07/05/2019;7;16,6
Ladispoli rlazio;08/05/2019;8,3;18,1
Ladispoli rlazio;09/05/2019;11,7;19,4
Ladispoli rlazio;10/05/2019;10,6;18,3
Ladispoli rlazio;11/05/2019;11,2;19,3
Ladispoli rlazio;12/05/2019;12,9;18,3
Ladispoli rlazio;13/05/2019;13;19,3
Ladispoli rlazio;14/05/2019;11,3;20,1
Ladispoli rlazio;15/05/2019;8,6;11,2
Ladispoli rlazio;16/05/2019;9;18,3
Ladispoli rlazio;17/05/2019;9,2;19,5
Ladispoli rlazio;18/05/2019;14,3;19,3
Ladispoli rlazio;19/05/2019;13,7;17
Ladispoli rlazio;20/05/2019;13;18,6
Ladispoli rlazio;21/05/2019;13,5;19,5
Ladispoli rlazio;22/05/2019;12,7;18,7
Ladispoli rlazio;23/05/2019;13,1;19,3
Ladispoli rlazio;24/05/2019;12,2;19,1
Ladispoli rlazio;25/05/2019;13,1;20,3
Ladispoli rlazio;26/05/2019;13,8;17,2
Ladispoli rlazio;27/05/2019;15,4;19,7
Ladispoli rlazio;28/05/2019;14,9;19,1
Ladispoli rlazio;29/05/2019;13,5;19
Ladispoli rlazio;30/05/2019;12,6;19,9
Ladispoli rlazio;31/05/2019;11,8;21,2
Lago di Albano;01/05/2019;8,4;17,4
Lago di Albano;02/05/2019;8,4;19,7
Lago di Albano;03/05/2019;9,9;18,4
Lago di Albano;04/05/2019;10,8;13,9
Lago di Albano;05/05/2019;5,8;13,5
Lago di Albano;06/05/2019;5,3;15,4
Lago di Albano;07/05/2019;5,5;17,7
Lago di Albano;08/05/2019;7,9;17,5
Lago di Albano;09/05/2019;11,1;19,2
Lago di Albano;10/05/2019;10,4;21,4
Lago di Albano;11/05/2019;10;20,4
Lago di Albano;12/05/2019;9;17,7
Lago di Albano;13/05/2019;9,6;17
Lago di Albano;14/05/2019;8,5;18,9
Lago di Albano;15/05/2019;7,6;11,5
Lago di Albano;16/05/2019;8,4;18,8
Lago di Albano;17/05/2019;8,9;19
Lago di Albano;18/05/2019;12,7;15,7
Lago di Albano;19/05/2019;11;16,2
Lago di Albano;20/05/2019;9,7;15,5
Lago di Albano;21/05/2019;10,6;17,2
Lago di Albano;22/05/2019;11,2;19,3
Lago di Albano;23/05/2019;10,1;20,7
Lago di Albano;24/05/2019;11,3;21,3
Lago di Albano;25/05/2019;11;20,7
Lago di Albano;26/05/2019;12,3;17
Lago di Albano;27/05/2019;13,5;17,7
Lago di Albano;28/05/2019;13,1;19,1
Lago di Albano;29/05/2019;11,4;18
Lago di Albano;30/05/2019;11,3;19,5
Lago di Albano;31/05/2019;11,1;19,9
Lago di Corbara;01/05/2019;9,2;20,3
Lago di Corbara;02/05/2019;6,7;21,8
Lago di Corbara;03/05/2019;10,7;20,9
