Stazioni;Data;T-MIN;T-MAX
Fianello;19/03/2019;6,3;15,7
Fianello;20/03/2019;5,5;18,3
Fianello;21/03/2019;3,4;23,7
Fianello;22/03/2019;5,3;22,9
Fianello;23/03/2019;5,7;24,0
Fianello;24/03/2019;6,0;26,2
Fianello;25/03/2019;4,9;23,1
Fianello;26/03/2019;5,9;16,8
Fianello;27/03/2019;5,3;20,5
Fianello;28/03/2019;3,6;19,0
Fianello;29/03/2019;3,4;21,5
Fianello;30/03/2019;3,1;22,1
Fianello;31/03/2019;3,5;25,5
Fiano Romano;01/03/2019;8,0;15,3
Fiano Romano;02/03/2019;2,3;19,8
Fiano Romano;03/03/2019;0,5;19,7
Fiano Romano;04/03/2019;4,7;17,5
Fiano Romano;05/03/2019;2,7;15,5
Fiano Romano;06/03/2019;0,3;19,6
Fiano Romano;07/03/2019;1,0;21,2
Fiano Romano;08/03/2019;4,7;18,7
Fiano Romano;09/03/2019;5,8;20,5
Fiano Romano;10/03/2019;3,9;14,2
Fiano Romano;11/03/2019;8,0;17,7
Fiano Romano;12/03/2019;-1,2;15,2
Fiano Romano;13/03/2019;-4,8;15,3
Fiano Romano;14/03/2019;4,9;16,6
Fiano Romano;15/03/2019;-0,6;19,8
Fiano Romano;16/03/2019;5,4;16,6
Fiano Romano;17/03/2019;2,6;18,1
Fiano Romano;18/03/2019;7,8;16,5
Fiano Romano;19/03/2019;2,4;16,3
Fiano Romano;20/03/2019;6,8;17,8
Fiano Romano;21/03/2019;2,1;23,5
Fiano Romano;22/03/2019;0,8;23,3
Fiano Romano;23/03/2019;0,1;24,2
Fiano Romano;24/03/2019;-0,2;22,7
Fiano Romano;25/03/2019;0,9;19,9
Fiano Romano;26/03/2019;1,0;16,5
Fiano Romano;27/03/2019;8,7;19,3
Fiano Romano;28/03/2019;8,1;19,5
Fiano Romano;29/03/2019;3,1;21,1
Fiano Romano;30/03/2019;-2,1;20,4
Fiano Romano;31/03/2019;-1,0;21,3
Filettino;01/03/2019;0,6;11,9
Filettino;02/03/2019;2,1;13,1
Filettino;03/03/2019;1,3;13,8
Filettino;04/03/2019;1,3;12,6
Filettino;05/03/2019;1,4;9,8
Filettino;06/03/2019;0,7;14,5
Filettino;07/03/2019;3,3;16,8
Filettino;08/03/2019;3,6;14,2
Filettino;09/03/2019;1,2;13,6
Filettino;10/03/2019;0,0;10,8
Filettino;11/03/2019;0,2;10,6
Filettino;12/03/2019;-1,8;6,7
Filettino;13/03/2019;-2,5;11,1
Filettino;14/03/2019;0,7;10,1
Filettino;15/03/2019;-0,7;15,1
Filettino;16/03/2019;1,1;13,2
Filettino;17/03/2019;0,7;14,4
Filettino;18/03/2019;-0,6;12,5
Filettino;19/03/2019;-1,5;9,0
Filettino;20/03/2019;2,5;8,4
Filettino;21/03/2019;2,2;15,9
Filettino;22/03/2019;5,7;17,8
Filettino;23/03/2019;5,1;18,7
Filettino;24/03/2019;4,8;18,1
Filettino;25/03/2019;2,7;15,5
Filettino;26/03/2019;2,2;8,0
Filettino;27/03/2019;1,9;8,2
Filettino;28/03/2019;2,0;10,7
Filettino;29/03/2019;1,2;12,1
Filettino;30/03/2019;0,5;15,7
Filettino;31/03/2019;2,9;16,7
Fiora a Montalto di Castro;01/03/2019;6,5;15,7
Fiora a Montalto di Castro;02/03/2019;4,9;20,9
Fiora a Montalto di Castro;03/03/2019;4,5;17,1
Fiora a Montalto di Castro;04/03/2019;6,8;16,1
Fiora a Montalto di Castro;05/03/2019;5,9;16,5
Fiora a Montalto di Castro;06/03/2019;3,4;17,4
Fiora a Montalto di Castro;07/03/2019;6,8;18,4
Fiora a Montalto di Castro;08/03/2019;5,8;17,2
Fiora a Montalto di Castro;09/03/2019;2,7;17,6
Fiora a Montalto di Castro;10/03/2019;5,7;16,8
Fiora a Montalto di Castro;11/03/2019;5,2;18,1
Fiora a Montalto di Castro;12/03/2019;0,2;16,2
Fiora a Montalto di Castro;13/03/2019;-0,3;15,1
Fiora a Montalto di Castro;14/03/2019;3,7;17,9
Fiora a Montalto di Castro;15/03/2019;2,7;17,5
Fiora a Montalto di Castro;16/03/2019;4,1;17,6
Fiora a Montalto di Castro;17/03/2019;8,6;16,9
Fiora a Montalto di Castro;18/03/2019;6,1;16,4
Fiora a Montalto di Castro;19/03/2019;6,8;15,9
Fiora a Montalto di Castro;20/03/2019;8,1;17,4
Fiora a Montalto di Castro;21/03/2019;8,7;21,8
Fiora a Montalto di Castro;22/03/2019;5,7;22,4
Fiora a Montalto di Castro;23/03/2019;4,5;21,3
Fiora a Montalto di Castro;24/03/2019;3,1;20,6
Fiora a Montalto di Castro;25/03/2019;4,7;17,4
Fiora a Montalto di Castro;26/03/2019;8,4;12,9
Fiora a Montalto di Castro;27/03/2019;9,3;18,4
Fiora a Montalto di Castro;28/03/2019;8,6;17,1
Fiora a Montalto di Castro;29/03/2019;6,8;20,1
Fiora a Montalto di Castro;30/03/2019;0,8;18,0
Fiora a Montalto di Castro;31/03/2019;1,3;19,8
Fiuggi;01/03/2019;3,6;11,0
Fiuggi;02/03/2019;4,7;14,5
Fiuggi;03/03/2019;4,6;14,6
Fiuggi;04/03/2019;4,1;14,6
Fiuggi;05/03/2019;4,2;11,3
Fiuggi;06/03/2019;2,2;15,5
Fiuggi;07/03/2019;6,4;16,1
Fiuggi;08/03/2019;5,6;15,5
Fiuggi;09/03/2019;5,3;14,5
Fiuggi;10/03/2019;3,6;9,8
Fiuggi;11/03/2019;1,5;12,2
Fiuggi;12/03/2019;0,5;8,5
Fiuggi;13/03/2019;0,6;11,5
Fiuggi;14/03/2019;2,7;12,3
Fiuggi;15/03/2019;3,0;15,4
Fiuggi;16/03/2019;3,6;12,6
Fiuggi;17/03/2019;4,3;14,4
Fiuggi;18/03/2019;1,4;14,9
Fiuggi;19/03/2019;0,6;13,5
Fiuggi;20/03/2019;2,6;12,6
Fiuggi;21/03/2019;4,7;18,6
Fiuggi;22/03/2019;5,8;18,8
Fiuggi;23/03/2019;6,5;17,9
Fiuggi;24/03/2019;8,0;18,7
Fiuggi;25/03/2019;6,3;16,0
Fiuggi;26/03/2019;4,0;14,0
Fiuggi;27/03/2019;3,3;13,6
Fiuggi;28/03/2019;3,7;15,3
Fiuggi;29/03/2019;4,3;15,0
Fiuggi;30/03/2019;4,3;15,4
Fiuggi;31/03/2019;6,2;17,9
Fondi;01/03/2019;6,5;17,3
Fondi;02/03/2019;8,9;17,4
Fondi;03/03/2019;7,5;18,2
Fondi;04/03/2019;6,1;17,3
Fondi;05/03/2019;10,1;18,3
Fondi;06/03/2019;8,1;19,3
Fondi;07/03/2019;9,0;21,6
Fondi;08/03/2019;12,0;19,2
Fondi;09/03/2019;9,6;18,6
Fondi;10/03/2019;8,9;15,0
Fondi;11/03/2019;8,7;17,4
Fondi;12/03/2019;7,0;15,8
Fondi;13/03/2019;4,3;16,8
Fondi;14/03/2019;6,7;19,4
Fondi;15/03/2019;5,7;19,2
Fondi;16/03/2019;8,2;18,0
Fondi;17/03/2019;8,2;19,0
Fondi;18/03/2019;7,3;17,1
Fondi;19/03/2019;6,1;17,8
Fondi;20/03/2019;10,0;17,5
Fondi;21/03/2019;10,8;23,3
Fondi;22/03/2019;10,7;23,0
Fondi;23/03/2019;8,8;21,3
Fondi;24/03/2019;9,4;21,5
Fondi;25/03/2019;7,9;19,1
Fondi;26/03/2019;9,4;18,6
Fondi;27/03/2019;12,4;17,8
Fondi;28/03/2019;9,0;19,0
Fondi;29/03/2019;8,6;19,1
Fondi;30/03/2019;6,3;19,2
Fondi;31/03/2019;7,4;19,3
Fontana Liri Superiore;01/03/2019;4,9;13,9
Fontana Liri Superiore;02/03/2019;7,2;18,4
Fontana Liri Superiore;03/03/2019;7,5;18,4
Fontana Liri Superiore;04/03/2019;6,6;16,7
Fontana Liri Superiore;05/03/2019;8,9;15,4
Fontana Liri Superiore;06/03/2019;8,0;18,4
Fontana Liri Superiore;07/03/2019;8,7;20,1
Fontana Liri Superiore;08/03/2019;10,1;18,3
Fontana Liri Superiore;09/03/2019;9,4;17,8
Fontana Liri Superiore;10/03/2019;8,5;12,2
Fontana Liri Superiore;11/03/2019;5,5;15,4
Fontana Liri Superiore;12/03/2019;3,5;12,4
Fontana Liri Superiore;13/03/2019;4,5;14,5
Fontana Liri Superiore;14/03/2019;5,9;15,4
Fontana Liri Superiore;15/03/2019;5,5;18,0
Fontana Liri Superiore;16/03/2019;7,3;15,5
Fontana Liri Superiore;17/03/2019;8,1;17,8
Fontana Liri Superiore;18/03/2019;7,9;16,4
Fontana Liri Superiore;19/03/2019;4,7;16,9
Fontana Liri Superiore;20/03/2019;7,2;15,0
Fontana Liri Superiore;21/03/2019;7,4;21,4
Fontana Liri Superiore;22/03/2019;10,0;21,9
Fontana Liri Superiore;23/03/2019;10,9;22,1
Fontana Liri Superiore;24/03/2019;11,8;22,4
Fontana Liri Superiore;25/03/2019;7,5;19,1
Fontana Liri Superiore;26/03/2019;7,1;16,3
Fontana Liri Superiore;27/03/2019;8,4;17,2
Fontana Liri Superiore;28/03/2019;6,9;18,4
Fontana Liri Superiore;29/03/2019;8,4;19,0
Fontana Liri Superiore;30/03/2019;7,5;19,8
Fontana Liri Superiore;31/03/2019;8,8;21,2
Formello;01/03/2019;9,4;13,5
Formello;02/03/2019;7,5;20,0
Formello;03/03/2019;6,3;19,0
Formello;04/03/2019;7,1;15,6
Formello;05/03/2019;8,5;13,3
Formello;06/03/2019;7,0;17,4
Formello;07/03/2019;9,4;18,2
Formello;08/03/2019;10,5;17,4
Formello;09/03/2019;7,6;18,4
Formello;10/03/2019;8,6;12,5
Formello;11/03/2019;6,2;17,4
Formello;12/03/2019;4,9;14,6
Formello;13/03/2019;3,9;13,8
Formello;14/03/2019;5,3;16,8
Formello;15/03/2019;5,9;19,3
Formello;16/03/2019;9,0;16,1
Formello;17/03/2019;9,0;16,3
Formello;18/03/2019;8,1;14,3
Formello;19/03/2019;6,5;14,2
Formello;20/03/2019;5,8;16,4
Formello;21/03/2019;6,2;22,3
Formello;22/03/2019;8,3;23,5
Formello;23/03/2019;9,4;22,5
Formello;24/03/2019;9,7;22,4
Formello;25/03/2019;6,7;17,7
Formello;26/03/2019;7,5;13,0
Formello;27/03/2019;6,7;18,0
Formello;28/03/2019;5,6;18,6
Formello;29/03/2019;6,0;20,5
Formello;30/03/2019;7,1;19,6
Formello;31/03/2019;7,6;21,0
Fosso di Pantanello ad Ostia;01/03/2019;6,7;15,0
Fosso di Pantanello ad Ostia;02/03/2019;3,4;19,2
Fosso di Pantanello ad Ostia;03/03/2019;3,1;18,4
Fosso di Pantanello ad Ostia;04/03/2019;4,8;15,8
Fosso di Pantanello ad Ostia;05/03/2019;5,6;16,6
Fosso di Pantanello ad Ostia;06/03/2019;4,0;17,1
Fosso di Pantanello ad Ostia;07/03/2019;10,4;19,0
Fosso di Pantanello ad Ostia;08/03/2019;7,6;17,6
Fosso di Pantanello ad Ostia;09/03/2019;5,0;17,4
Fosso di Pantanello ad Ostia;10/03/2019;9,6;15,1
Fosso di Pantanello ad Ostia;11/03/2019;6,6;17,9
Fosso di Pantanello ad Ostia;12/03/2019;0,6;15,6
Fosso di Pantanello ad Ostia;13/03/2019;-1,9;15,5
Fosso di Pantanello ad Ostia;14/03/2019;4,6;17,4
Fosso di Pantanello ad Ostia;15/03/2019;1,1;17,6
Fosso di Pantanello ad Ostia;16/03/2019;7,7;18,2
Fosso di Pantanello ad Ostia;17/03/2019;6,1;17,6
Fosso di Pantanello ad Ostia;18/03/2019;8,1;16,3
Fosso di Pantanello ad Ostia;19/03/2019;6,1;15,4
Fosso di Pantanello ad Ostia;20/03/2019;7,3;18,0
Fosso di Pantanello ad Ostia;21/03/2019;7,7;23,3
Fosso di Pantanello ad Ostia;22/03/2019;5,2;22,5
Fosso di Pantanello ad Ostia;23/03/2019;4,2;19,4
Fosso di Pantanello ad Ostia;24/03/2019;2,4;19,8
Fosso di Pantanello ad Ostia;25/03/2019;4,4;17,8
Fosso di Pantanello ad Ostia;26/03/2019;5,2;14,5
Fosso di Pantanello ad Ostia;27/03/2019;5,7;17,6
Fosso di Pantanello ad Ostia;28/03/2019;5,3;19,6
Fosso di Pantanello ad Ostia;29/03/2019;2,8;19,9
Fosso di Pantanello ad Ostia;30/03/2019;2,4;19,2
Fosso di Pantanello ad Ostia;31/03/2019;1,5;18,6
Frascati;01/03/2019;9,9;15,9
Frascati;02/03/2019;7,2;20,4
Frascati;03/03/2019;9,2;19,0
Frascati;04/03/2019;7,3;17,8
Frascati;05/03/2019;8,9;15,2
Frascati;06/03/2019;8,5;19,5
Frascati;07/03/2019;12,4;20,0
Frascati;08/03/2019;10,5;19,1
Frascati;09/03/2019;8,4;18,8
Frascati;10/03/2019;10,2;13,6
Frascati;11/03/2019;5,4;16,3
Frascati;12/03/2019;5,3;13,0
Frascati;13/03/2019;5,9;15,9
Frascati;14/03/2019;5,1;14,9
Frascati;15/03/2019;9,3;18,6
Frascati;16/03/2019;9,9;15,5
Frascati;17/03/2019;8,6;18,4
Frascati;18/03/2019;8,7;16,9
Frascati;19/03/2019;7,0;14,2
Frascati;20/03/2019;5,5;16,4
Frascati;21/03/2019;6,2;23,3
Frascati;22/03/2019;11,2;22,5
Frascati;23/03/2019;9,9;22,4
Frascati;24/03/2019;11,8;22,6
Frascati;25/03/2019;10,7;19,2
Frascati;26/03/2019;9,6;17,1
Frascati;27/03/2019;9,0;18,1
Frascati;28/03/2019;7,3;19,3
Frascati;29/03/2019;8,7;20,7
Frascati;30/03/2019;7,9;19,8
Frascati;31/03/2019;9,6;20,3
Frosinone;01/03/2019;-1,5;18,4
Frosinone;02/03/2019;1,7;21,4
Frosinone;03/03/2019;1,0;21,7
Frosinone;04/03/2019;-1,0;20,0
Frosinone;05/03/2019;5,0;18,6
Frosinone;06/03/2019;3,6;21,1
Frosinone;07/03/2019;2,4;23,1
Frosinone;08/03/2019;5,2;20,6
Frosinone;09/03/2019;4,4;21,0
Frosinone;10/03/2019;1,5;16,0
Frosinone;11/03/2019;6,6;18,7
Frosinone;12/03/2019;-0,6;15,9
Frosinone;13/03/2019;-4,6;18,2
Frosinone;14/03/2019;4,5;18,2
Frosinone;15/03/2019;0,0;20,9
Frosinone;16/03/2019;1,6;17,6
Frosinone;17/03/2019;2,1;20,9
Frosinone;18/03/2019;2,1;19,5
Frosinone;19/03/2019;-1,0;20,1
Frosinone;20/03/2019;3,7;17,7
Frosinone;21/03/2019;1,3;24,1
Frosinone;22/03/2019;1,5;25,4
Frosinone;23/03/2019;1,4;25,2
Frosinone;24/03/2019;0,7;24,7
Frosinone;25/03/2019;-0,1;22,0
Frosinone;26/03/2019;1,3;20,6
Frosinone;27/03/2019;3,3;20,2
Frosinone;28/03/2019;0,1;21,7
Frosinone;29/03/2019;-1,2;22,3
Frosinone;30/03/2019;-2,4;22,6
Frosinone;31/03/2019;-0,7;23,8
Gaeta;01/03/2019;8,3;16,2
Gaeta;02/03/2019;9,0;17,1
Gaeta;03/03/2019;9,4;16,8
Gaeta;04/03/2019;8,3;17,0
Gaeta;05/03/2019;11,0;17,8
Gaeta;06/03/2019;9,7;17,1
Gaeta;07/03/2019;11,0;18,8
Gaeta;08/03/2019;11,5;18,1
Gaeta;09/03/2019;10,9;16,6
Gaeta;10/03/2019;10,8;14,8
Gaeta;11/03/2019;6,7;16,4
Gaeta;12/03/2019;6,1;15,0
Gaeta;13/03/2019;5,3;14,6
Gaeta;14/03/2019;7,2;16,4
Gaeta;15/03/2019;7,7;16,3
Gaeta;16/03/2019;10,1;17,6
Gaeta;17/03/2019;9,4;18,0
Gaeta;18/03/2019;10,1;16,8
Gaeta;19/03/2019;8,4;16,6
Gaeta;20/03/2019;10,7;15,1
Gaeta;21/03/2019;10,8;20,1
Gaeta;22/03/2019;12,2;22,2
Gaeta;23/03/2019;10,7;19,4
Gaeta;24/03/2019;10,2;19,7
Gaeta;25/03/2019;10,1;17,6
Gaeta;26/03/2019;11,6;17,5
Gaeta;27/03/2019;10,8;16,4
Gaeta;28/03/2019;9,4;19,1
Gaeta;29/03/2019;9,4;18,2
Gaeta;30/03/2019;8,0;17,6
Gaeta;31/03/2019;9,2;18,2
Giuliano di Roma;01/03/2019;4,4;12,4
Giuliano di Roma;02/03/2019;5,8;15,0
Giuliano di Roma;03/03/2019;6,5;16,3
Giuliano di Roma;04/03/2019;6,2;14,3
Giuliano di Roma;05/03/2019;7,4;13,4
Giuliano di Roma;06/03/2019;6,2;16,1
Giuliano di Roma;07/03/2019;7,3;17,7
Giuliano di Roma;08/03/2019;8,3;16,0
Giuliano di Roma;09/03/2019;8,2;15,3
Giuliano di Roma;10/03/2019;7,9;10,6
Giuliano di Roma;11/03/2019;5,1;13,9
Giuliano di Roma;12/03/2019;4,7;11,9
Giuliano di Roma;13/03/2019;2,2;12,8
Giuliano di Roma;14/03/2019;4,8;13,7
Giuliano di Roma;15/03/2019;4,6;15,6
Giuliano di Roma;16/03/2019;6,5;13,6
Giuliano di Roma;17/03/2019;6,2;15,3
Giuliano di Roma;18/03/2019;5,8;14,4
Giuliano di Roma;19/03/2019;4,3;14,0
Giuliano di Roma;20/03/2019;6,2;13,8
Giuliano di Roma;21/03/2019;5,4;20,4
Giuliano di Roma;22/03/2019;6,6;20,0
Giuliano di Roma;23/03/2019;8,3;19,4
Giuliano di Roma;24/03/2019;9,3;19,2
Giuliano di Roma;25/03/2019;7,3;17,0
Giuliano di Roma;26/03/2019;6,0;14,7
Giuliano di Roma;27/03/2019;7,3;15,3
Giuliano di Roma;28/03/2019;6,4;16,6
Giuliano di Roma;29/03/2019;8,0;16,8
Giuliano di Roma;30/03/2019;5,5;16,8
Giuliano di Roma;31/03/2019;6,8;17,9
Graffignano;01/03/2019;7,9;15,7
Graffignano;02/03/2019;6,7;20,7
Graffignano;03/03/2019;3,0;20,9
Graffignano;04/03/2019;5,0;18,6
Graffignano;05/03/2019;5,8;17,0
Graffignano;06/03/2019;4,8;19,6
Graffignano;07/03/2019;7,4;21,4
Graffignano;08/03/2019;7,3;19,2
Graffignano;09/03/2019;1,8;19,4
Graffignano;10/03/2019;7,2;14,4
Graffignano;11/03/2019;5,3;18,3
Graffignano;12/03/2019;1,5;15,4
Graffignano;13/03/2019;-2,5;15,6
Graffignano;14/03/2019;4,3;17,3
Graffignano;15/03/2019;2,0;20,0
Graffignano;16/03/2019;7,1;15,3
Graffignano;17/03/2019;7,3;17,3
Graffignano;18/03/2019;7,1;17,0
Graffignano;19/03/2019;6,5;13,8
Graffignano;20/03/2019;6,4;15,8
Graffignano;21/03/2019;6,8;20,2
Graffignano;22/03/2019;9,1;22,6
Graffignano;23/03/2019;4,9;24,0
Graffignano;24/03/2019;3,6;24,7
Graffignano;25/03/2019;2,6;22,2
Graffignano;26/03/2019;4,6;13,7
Graffignano;27/03/2019;7,3;17,1
Graffignano;28/03/2019;6,3;16,3
Graffignano;29/03/2019;7,4;19,4
Graffignano;30/03/2019;1,2;23,0
Graffignano;31/03/2019;1,5;24,0
Guadamello;01/03/2019;8,3;15,2
Guadamello;02/03/2019;4,9;20,8
Guadamello;03/03/2019;3,0;21,8
Guadamello;04/03/2019;4,7;18,7
Guadamello;05/03/2019;5,8;16,5
Guadamello;06/03/2019;3,5;20,0
Guadamello;07/03/2019;5,0;21,7
Guadamello;08/03/2019;8,9;19,9
Guadamello;09/03/2019;3,7;20,4
Guadamello;10/03/2019;9,9;14,5
Guadamello;11/03/2019;7,5;19,4
Guadamello;12/03/2019;1,6;15,5
Guadamello;13/03/2019;-1,6;15,8
Guadamello;14/03/2019;5,3;17,8
Guadamello;15/03/2019;2,0;20,4
Guadamello;16/03/2019;5,5;16,3
Guadamello;17/03/2019;9,1;18,9
Guadamello;18/03/2019;9,2;17,1
Guadamello;19/03/2019;8,0;16,2
Guadamello;20/03/2019;8,2;17,6
Guadamello;21/03/2019;3,9;22,7
Guadamello;22/03/2019;3,8;23,5
Guadamello;23/03/2019;4,3;24,6
Guadamello;24/03/2019;3,3;25,1
Guadamello;25/03/2019;3,1;21,4
Guadamello;26/03/2019;4,1;16,0
Guadamello;27/03/2019;3,8;18,7
Guadamello;28/03/2019;3,2;18,1
Guadamello;29/03/2019;2,2;21,2
Guadamello;30/03/2019;1,5;22,6
Guadamello;31/03/2019;1,8;24,0
Guidonia;01/03/2019;9,8;16,1
Guidonia;02/03/2019;5,7;19,7
Guidonia;03/03/2019;6,6;19,4
Guidonia;04/03/2019;5,5;18,6
Guidonia;05/03/2019;7,5;15,4
Guidonia;06/03/2019;5,4;20,0
Guidonia;07/03/2019;9,3;21,5
Guidonia;08/03/2019;9,1;19,6
Guidonia;09/03/2019;9,6;20,4
Guidonia;10/03/2019;8,0;14,0
Guidonia;11/03/2019;7,5;17,2
Guidonia;12/03/2019;4,8;15,0
Guidonia;13/03/2019;1,8;15,5
Guidonia;14/03/2019;5,6;16,5
Guidonia;15/03/2019;4,6;19,4
Guidonia;16/03/2019;7,3;17,0
Guidonia;17/03/2019;6,2;18,5
Guidonia;18/03/2019;9,1;17,0
Guidonia;19/03/2019;6,5;17,2
Guidonia;20/03/2019;4,0;18,0
Guidonia;21/03/2019;5,2;24,3
Guidonia;22/03/2019;7,2;23,0
Guidonia;23/03/2019;7,8;23,4
Guidonia;24/03/2019;7,5;23,2
Guidonia;25/03/2019;6,6;19,8
Guidonia;26/03/2019;7,5;16,9
Guidonia;27/03/2019;8,7;19,3
Guidonia;28/03/2019;6,2;20,3
Guidonia;29/03/2019;4,2;21,0
Guidonia;30/03/2019;4,8;20,7
Guidonia;31/03/2019;6,1;21,1
Ischia di Castro;01/03/2019;7,2;12,1
Ischia di Castro;02/03/2019;6,3;16,6
Ischia di Castro;03/03/2019;6,6;17,3
Ischia di Castro;04/03/2019;6,1;13,8
Ischia di Castro;05/03/2019;7,3;14,6
Ischia di Castro;06/03/2019;5,2;16,8
Ischia di Castro;07/03/2019;8,4;17,0
Ischia di Castro;08/03/2019;8,3;15,2
Ischia di Castro;09/03/2019;7,5;16,4
Ischia di Castro;10/03/2019;6,7;12,6
Ischia di Castro;11/03/2019;2,9;15,4
Ischia di Castro;12/03/2019;2,0;11,7
Ischia di Castro;13/03/2019;4,8;11,3
Ischia di Castro;14/03/2019;2,2;14,7
Ischia di Castro;15/03/2019;5,8;16,4
Ischia di Castro;16/03/2019;6,9;12,6
Ischia di Castro;17/03/2019;8,3;12,7
Ischia di Castro;18/03/2019;6,0;13,2
Ischia di Castro;19/03/2019;4,1;10,7
Ischia di Castro;20/03/2019;3,8;12,5
Ischia di Castro;21/03/2019;4,9;16,6
Ischia di Castro;22/03/2019;7,5;20,5
Ischia di Castro;23/03/2019;8,9;20,8
Ischia di Castro;24/03/2019;9,4;20,9
Ischia di Castro;25/03/2019;8,0;17,5
Ischia di Castro;26/03/2019;4,0;8,8
Ischia di Castro;27/03/2019;5,1;13,4
Ischia di Castro;28/03/2019;4,6;12,2
Ischia di Castro;29/03/2019;5,6;15,8
Ischia di Castro;30/03/2019;6,8;18,6
Ischia di Castro;31/03/2019;9,5;19,7
Itri;01/03/2019;7,3;14,3
Itri;02/03/2019;8,7;14,8
Itri;03/03/2019;8,3;14,6
Itri;04/03/2019;8,5;12,8
Itri;05/03/2019;9,0;13,9
Itri;06/03/2019;8,3;14,9
Itri;07/03/2019;10,9;16,7
Itri;08/03/2019;10,6;15,4
Itri;09/03/2019;9,3;13,5
Itri;10/03/2019;9,1;11,4
Itri;11/03/2019;4,0;12,5
Itri;12/03/2019;3,5;10,6
Itri;13/03/2019;5,9;12,6
Itri;14/03/2019;6,6;13,7
Itri;15/03/2019;7,2;13,5
Itri;16/03/2019;9,1;13,5
Itri;17/03/2019;8,5;14,3
Itri;18/03/2019;8,0;13,3
Itri;19/03/2019;7,4;14,5
Itri;20/03/2019;9,8;13,6
Itri;21/03/2019;9,9;19,0
Itri;22/03/2019;12,8;20,5
Itri;23/03/2019;12,5;18,3
Itri;24/03/2019;12,3;18,4
Itri;25/03/2019;9,0;15,0
Itri;26/03/2019;9,1;15,8
Itri;27/03/2019;9,3;14,1
Itri;28/03/2019;8,2;16,1
Itri;29/03/2019;8,9;15,6
Itri;30/03/2019;9,3;15,0
Itri;31/03/2019;9,3;16,3
Ladispoli rlazio;01/03/2019;9,9;13,8
Ladispoli rlazio;02/03/2019;8,6;18,6
Ladispoli rlazio;03/03/2019;7,8;15,3
Ladispoli rlazio;04/03/2019;7;14,7
Ladispoli rlazio;05/03/2019;8,4;14,2
Ladispoli rlazio;06/03/2019;7,3;15,6
Ladispoli rlazio;07/03/2019;9,3;17,6
Ladispoli rlazio;08/03/2019;11,2;15,9
Ladispoli rlazio;09/03/2019;7,5;15,2
Ladispoli rlazio;10/03/2019;9,6;14,1
Ladispoli rlazio;11/03/2019;6,8;15,4
Ladispoli rlazio;12/03/2019;5,2;15,3
Ladispoli rlazio;13/03/2019;3,3;14,5
Ladispoli rlazio;14/03/2019;6,7;15,8
Ladispoli rlazio;15/03/2019;5,5;15
Ladispoli rlazio;16/03/2019;10,7;16,6
Ladispoli rlazio;17/03/2019;9,6;16,7
Ladispoli rlazio;18/03/2019;9,5;15
Ladispoli rlazio;19/03/2019;7,7;14
Ladispoli rlazio;20/03/2019;8,3;16,8
Ladispoli rlazio;21/03/2019;9,6;19,9
Ladispoli rlazio;22/03/2019;10,6;20,7
Ladispoli rlazio;23/03/2019;9,8;17,5
Ladispoli rlazio;24/03/2019;7,8;16,4
Ladispoli rlazio;25/03/2019;6,3;16,6
Ladispoli rlazio;26/03/2019;8,8;12,7
Ladispoli rlazio;27/03/2019;9,7;16,5
Ladispoli rlazio;28/03/2019;9;18,7
Ladispoli rlazio;29/03/2019;8,6;18,5
Ladispoli rlazio;30/03/2019;6,9;15
Ladispoli rlazio;31/03/2019;5,9;15,8
Lago di Albano;01/03/2019;6,4;13,7
Lago di Albano;02/03/2019;6,7;18,2
Lago di Albano;03/03/2019;6,1;18,2
Lago di Albano;04/03/2019;5,5;15,6
Lago di Albano;05/03/2019;7,3;14,6
Lago di Albano;06/03/2019;6,2;16,9
Lago di Albano;07/03/2019;12,1;17,5
Lago di Albano;08/03/2019;9,7;17,3
Lago di Albano;09/03/2019;7,1;17,6
Lago di Albano;10/03/2019;9,5;12,5
Lago di Albano;11/03/2019;4,8;14,7
Lago di Albano;12/03/2019;4,6;14
Lago di Albano;13/03/2019;3,7;14,3
Lago di Albano;14/03/2019;4,4;15,8
Lago di Albano;15/03/2019;6,9;18,4
Lago di Albano;16/03/2019;9;14,7
Lago di Albano;17/03/2019;6,7;17,2
Lago di Albano;18/03/2019;7,7;13,9
Lago di Albano;19/03/2019;7,1;14,5
Lago di Albano;20/03/2019;5,6;15,6
Lago di Albano;21/03/2019;6,2;22,1
Lago di Albano;22/03/2019;7,5;21,2
Lago di Albano;23/03/2019;8,5;20,7
Lago di Albano;24/03/2019;8;21,4
Lago di Albano;25/03/2019;7;18,8
Lago di Albano;26/03/2019;8,5;15,6
Lago di Albano;27/03/2019;7,2;17
Lago di Albano;28/03/2019;5,9;18,4
Lago di Albano;29/03/2019;5,9;19,1
Lago di Albano;30/03/2019;6,2;18,2
Lago di Albano;31/03/2019;6,4;19,2
Lago di Corbara;01/03/2019;5,3;14,2
Lago di Corbara;02/03/2019;4,4;19,7
Lago di Corbara;03/03/2019;1,2;19,8
Lago di Corbara;04/03/2019;6,9;17,4
Lago di Corbara;05/03/2019;6,5;16,3
Lago di Corbara;06/03/2019;4,2;18,7
Lago di Corbara;07/03/2019;5,6;20,7
Lago di Corbara;08/03/2019;6,5;18,6
Lago di Corbara;09/03/2019;2,3;18,3
Lago di Corbara;10/03/2019;5,5;15,2
Lago di Corbara;11/03/2019;6,2;18
