Stazioni;Data;T-MIN;T-MAX
Frosinone;01/06/2019;8,8;25,8
Frosinone;02/06/2019;12;27,6
Frosinone;03/06/2019;12,6;28,1
Frosinone;04/06/2019;12;28,3
Frosinone;05/06/2019;14,2;28,1
Frosinone;06/06/2019;13;28,8
Frosinone;07/06/2019;10,8;32,5
Frosinone;08/06/2019;12;33,7
Frosinone;09/06/2019;14,3;35,8
Frosinone;10/06/2019;13,2;36
Frosinone;11/06/2019;14,4;34
Frosinone;12/06/2019;13,1;33,2
Frosinone;13/06/2019;13,7;34,9
Frosinone;14/06/2019;14,9;37,5
Frosinone;15/06/2019;17,7;34,8
Frosinone;16/06/2019;12,9;33,7
Frosinone;17/06/2019;10,6;33
Frosinone;18/06/2019;12,8;33
Frosinone;19/06/2019;14,4;32,7
Frosinone;20/06/2019;12,5;34,4
Frosinone;21/06/2019;12,2;34,7
Frosinone;22/06/2019;15,1;32,6
Frosinone;23/06/2019;13;34,5
Frosinone;24/06/2019;15,6;35,5
Frosinone;25/06/2019;15,4;35,8
Frosinone;26/06/2019;16,3;37,9
Frosinone;27/06/2019;15,5;38,6
Frosinone;28/06/2019;14,6;39,2
Frosinone;29/06/2019;15,1;37,5
Frosinone;30/06/2019;11,2;36,7
Gaeta;01/06/2019;13;23,9
Gaeta;02/06/2019;16,4;22,7
Gaeta;03/06/2019;16;23,4
Gaeta;04/06/2019;17,7;24
Gaeta;05/06/2019;17,9;25,2
Gaeta;06/06/2019;17;26
Gaeta;07/06/2019;17,9;30
Gaeta;08/06/2019;21,4;31
Gaeta;09/06/2019;19,9;32,1
Gaeta;10/06/2019;21;31,8
Gaeta;11/06/2019;21,9;31
Gaeta;12/06/2019;21,3;31
Gaeta;13/06/2019;20,2;29,4
Gaeta;14/06/2019;22,1;33,3
Gaeta;15/06/2019;21,8;31,7
Gaeta;16/06/2019;20,7;28,4
Gaeta;17/06/2019;19,2;27,6
Gaeta;18/06/2019;18,4;28,9
Gaeta;19/06/2019;18,4;27,1
Gaeta;20/06/2019;20;28,8
Gaeta;21/06/2019;20,5;30
Gaeta;22/06/2019;21,4;32,7
Gaeta;23/06/2019;21,6;29,5
Gaeta;24/06/2019;21,1;31,3
Gaeta;25/06/2019;23,1;32
Gaeta;26/06/2019;23,8;35,5
Gaeta;27/06/2019;24;34,1
Gaeta;28/06/2019;22,7;34,8
Gaeta;29/06/2019;24;34,9
Gaeta;30/06/2019;22,6;34,1
Giuliano di Roma;01/06/2019;10;22,5
Giuliano di Roma;02/06/2019;12,8;23,7
Giuliano di Roma;03/06/2019;14,3;22,4
Giuliano di Roma;04/06/2019;14,6;23,3
Giuliano di Roma;05/06/2019;16,2;23,1
Giuliano di Roma;06/06/2019;15,8;26
Giuliano di Roma;07/06/2019;15,9;30,5
Giuliano di Roma;08/06/2019;19,4;30,7
Giuliano di Roma;09/06/2019;19,7;32,7
Giuliano di Roma;10/06/2019;21,2;33,8
Giuliano di Roma;11/06/2019;21,6;31
Giuliano di Roma;12/06/2019;20,5;30,1
Giuliano di Roma;13/06/2019;19;30,6
Giuliano di Roma;14/06/2019;21,4;34,9
Giuliano di Roma;15/06/2019;21,6;32
Giuliano di Roma;16/06/2019;19;28,8
Giuliano di Roma;17/06/2019;16,6;27,6
Giuliano di Roma;18/06/2019;18,3;29,1
Giuliano di Roma;19/06/2019;19,2;28,7
Giuliano di Roma;20/06/2019;17,9;30,3
Giuliano di Roma;21/06/2019;18,4;30,9
Giuliano di Roma;22/06/2019;19;31
Giuliano di Roma;23/06/2019;19,2;29,1
Giuliano di Roma;24/06/2019;20;30,2
Giuliano di Roma;25/06/2019;20,6;31,3
Giuliano di Roma;26/06/2019;22,1;33,7
Giuliano di Roma;27/06/2019;21,7;34,7
Giuliano di Roma;28/06/2019;22,7;33,4
Giuliano di Roma;29/06/2019;23;31,9
Giuliano di Roma;30/06/2019;20;32,4
Graffignano;01/06/2019;8;26,1
Graffignano;02/06/2019;10,6;28,1
Graffignano;03/06/2019;12,5;30,1
Graffignano;04/06/2019;10,9;28,8
Graffignano;05/06/2019;12;28,7
Graffignano;06/06/2019;13,4;27,6
Graffignano;07/06/2019;11,9;30,6
Graffignano;08/06/2019;15,8;33
Graffignano;09/06/2019;15,7;33,8
Graffignano;10/06/2019;14,6;34,1
Graffignano;11/06/2019;15,4;31,9
Graffignano;12/06/2019;15,1;32,1
Graffignano;13/06/2019;12,8;34,5
Graffignano;14/06/2019;13,9;36,6
Graffignano;15/06/2019;17,8;32,4
Graffignano;16/06/2019;14,8;32,4
Graffignano;17/06/2019;14;34,3
Graffignano;18/06/2019;16;33,3
Graffignano;19/06/2019;16;32,9
Graffignano;20/06/2019;14,3;33,4
Graffignano;21/06/2019;13,3;33,9
Graffignano;22/06/2019;16,6;30,9
Graffignano;23/06/2019;15,6;32,9
Graffignano;24/06/2019;17,3;32,9
Graffignano;25/06/2019;21,5;34,2
Graffignano;26/06/2019;20,4;35,4
Graffignano;27/06/2019;18;38,1
Graffignano;28/06/2019;19;38,6
Graffignano;29/06/2019;19;35,2
Graffignano;30/06/2019;14,5;36,1
Guadamello;01/06/2019;8,3;26,5
Guadamello;02/06/2019;10,8;29,2
Guadamello;03/06/2019;12,8;31,7
Guadamello;04/06/2019;12,5;30,4
Guadamello;05/06/2019;13,3;29,7
Guadamello;06/06/2019;14,4;27,7
Guadamello;07/06/2019;13,7;31,4
Guadamello;08/06/2019;14,4;33,7
Guadamello;09/06/2019;16,2;34,7
Guadamello;10/06/2019;14,9;34,7
Guadamello;11/06/2019;15,6;32
Guadamello;12/06/2019;15,5;32,2
Guadamello;13/06/2019;15,1;34,6
Guadamello;14/06/2019;15;37,1
Guadamello;15/06/2019;18,1;34,6
Guadamello;16/06/2019;16,7;34
Guadamello;17/06/2019;14,4;35,2
Guadamello;18/06/2019;16,2;35,1
Guadamello;19/06/2019;16,5;34,1
Guadamello;20/06/2019;15;33,8
Guadamello;21/06/2019;13,8;34,6
Guadamello;22/06/2019;17,4;31,1
Guadamello;23/06/2019;15,9;35,3
Guadamello;24/06/2019;16,7;34,7
Guadamello;25/06/2019;16,8;36,4
Guadamello;26/06/2019;17,5;37,9
Guadamello;27/06/2019;17,7;39,7
Guadamello;28/06/2019;17,5;39,5
Guadamello;29/06/2019;17,8;36,9
Guadamello;30/06/2019;14,5;38,2
Guidonia;01/06/2019;10,3;26,2
Guidonia;02/06/2019;12,8;27,9
Guidonia;03/06/2019;15,2;28,2
Guidonia;04/06/2019;14,6;27,9
Guidonia;05/06/2019;15,6;28,4
Guidonia;06/06/2019;16,3;28,8
Guidonia;07/06/2019;16,3;32,3
Guidonia;08/06/2019;19,5;32,8
Guidonia;09/06/2019;19,8;35,4
Guidonia;10/06/2019;20,5;35,9
Guidonia;11/06/2019;20,2;32,7
Guidonia;12/06/2019;19,6;32,5
Guidonia;13/06/2019;18,3;34
Guidonia;14/06/2019;20,6;38,4
Guidonia;15/06/2019;21,9;33,2
Guidonia;16/06/2019;19;31,8
Guidonia;17/06/2019;16,3;31,2
Guidonia;18/06/2019;19,3;32,1
Guidonia;19/06/2019;19,6;31,6
Guidonia;20/06/2019;18,3;33
Guidonia;21/06/2019;18,6;33,3
Guidonia;22/06/2019;21,6;32
Guidonia;23/06/2019;19,1;33
Guidonia;24/06/2019;20,4;34,2
Guidonia;25/06/2019;20,7;35,7
Guidonia;26/06/2019;21,3;36,8
Guidonia;27/06/2019;22,2;37,4
Guidonia;28/06/2019;22,8;36,8
Guidonia;29/06/2019;23,7;36,9
Guidonia;30/06/2019;20;34,7
Ischia di Castro;01/06/2019;11,3;22,4
Ischia di Castro;02/06/2019;14,5;25,3
Ischia di Castro;03/06/2019;14,6;26,2
Ischia di Castro;04/06/2019;15,7;25,3
Ischia di Castro;05/06/2019;14,6;24,9
Ischia di Castro;06/06/2019;14,7;23,1
Ischia di Castro;07/06/2019;14,4;26
Ischia di Castro;08/06/2019;18,1;30,3
Ischia di Castro;09/06/2019;20,5;29,5
Ischia di Castro;10/06/2019;17,4;30,8
Ischia di Castro;11/06/2019;16,3;26,4
Ischia di Castro;12/06/2019;17,6;28,2
Ischia di Castro;13/06/2019;16;29,7
Ischia di Castro;14/06/2019;21,2;33,2
Ischia di Castro;15/06/2019;18,4;28,9
Ischia di Castro;16/06/2019;18,8;28,7
Ischia di Castro;17/06/2019;17,9;29,5
Ischia di Castro;18/06/2019;18,9;29,4
Ischia di Castro;19/06/2019;19,1;29,3
Ischia di Castro;20/06/2019;18,1;29,2
Ischia di Castro;21/06/2019;17,9;30,1
Ischia di Castro;22/06/2019;18,8;28
Ischia di Castro;23/06/2019;17,2;29,4
Ischia di Castro;24/06/2019;20;30,4
Ischia di Castro;25/06/2019;20;31,3
Ischia di Castro;26/06/2019;21,5;32
Ischia di Castro;27/06/2019;22,8;35
Ischia di Castro;28/06/2019;25,7;34,9
Ischia di Castro;29/06/2019;21,8;32,3
Ischia di Castro;30/06/2019;18,8;32,6
Itri;01/06/2019;13,5;19,4
Itri;02/06/2019;13,6;19,7
Itri;03/06/2019;14,5;20,4
Itri;04/06/2019;15,2;19,1
Itri;05/06/2019;15,6;21,6
Itri;06/06/2019;16,4;24,6
Itri;07/06/2019;18,7;27,5
Itri;08/06/2019;23,8;28,6
Itri;09/06/2019;22,3;31,7
Itri;10/06/2019;25,8;32,1
Itri;11/06/2019;23;30
Itri;12/06/2019;22,6;28,5
Itri;13/06/2019;20,6;28,1
Itri;14/06/2019;24,4;32,8
Itri;15/06/2019;21,1;30,1
Itri;16/06/2019;19,2;26,7
Itri;17/06/2019;17,8;25,8
Itri;18/06/2019;20,1;27,2
Itri;19/06/2019;18,9;26,8
Itri;20/06/2019;19,1;27
Itri;21/06/2019;20,2;28,4
Itri;22/06/2019;19,3;33,6
Itri;23/06/2019;19,9;27,2
Itri;24/06/2019;20,8;28,4
Itri;25/06/2019;22,8;29
Itri;26/06/2019;24,4;31,8
Itri;27/06/2019;25,8;32,9
Itri;28/06/2019;26,3;33
Itri;29/06/2019;23,6;31,5
Itri;30/06/2019;23,6;31,6
Ladispoli rlazio;01/06/2019;12,8;26,1
Ladispoli rlazio;02/06/2019;14,1;25,7
Ladispoli rlazio;03/06/2019;15,3;23,3
Ladispoli rlazio;04/06/2019;15,1;22,3
Ladispoli rlazio;05/06/2019;15,3;23,1
Ladispoli rlazio;06/06/2019;16,7;23,6
Ladispoli rlazio;07/06/2019;18;25,8
Ladispoli rlazio;08/06/2019;19,1;30,4
Ladispoli rlazio;09/06/2019;18,7;27,2
Ladispoli rlazio;10/06/2019;19,1;32,3
Ladispoli rlazio;11/06/2019;18,5;25,1
Ladispoli rlazio;12/06/2019;19,6;26,4
Ladispoli rlazio;13/06/2019;17,8;26,8
Ladispoli rlazio;14/06/2019;20,9;30
Ladispoli rlazio;15/06/2019;21,5;26,4
Ladispoli rlazio;16/06/2019;19,6;24,6
Ladispoli rlazio;17/06/2019;17,2;24,4
Ladispoli rlazio;18/06/2019;18,9;24,8
Ladispoli rlazio;19/06/2019;18;25,3
Ladispoli rlazio;20/06/2019;18;26
Ladispoli rlazio;21/06/2019;18,7;29,2
Ladispoli rlazio;22/06/2019;20,5;31,2
Ladispoli rlazio;23/06/2019;20,2;26,6
Ladispoli rlazio;24/06/2019;20,6;32,3
Ladispoli rlazio;25/06/2019;22,8;29,9
Ladispoli rlazio;26/06/2019;23,4;33,2
Ladispoli rlazio;27/06/2019;25,1;33,5
Ladispoli rlazio;28/06/2019;23;31
Ladispoli rlazio;29/06/2019;23,9;34,2
Ladispoli rlazio;30/06/2019;22,4;29,7
Lago di Albano;01/06/2019;10,2;24
Lago di Albano;02/06/2019;12,9;25,4
Lago di Albano;03/06/2019;14,5;24,3
Lago di Albano;04/06/2019;14,7;25,6
Lago di Albano;05/06/2019;14,7;25,6
Lago di Albano;06/06/2019;14,5;25,1
Lago di Albano;07/06/2019;15,6;28,8
Lago di Albano;08/06/2019;18,9;29,4
Lago di Albano;09/06/2019;17,4;33
Lago di Albano;10/06/2019;21,4;31,7
Lago di Albano;11/06/2019;20,9;29,3
Lago di Albano;12/06/2019;18,1;28,7
Lago di Albano;13/06/2019;16,2;30,9
Lago di Albano;14/06/2019;18,5;34,1
Lago di Albano;15/06/2019;19,4;31,2
Lago di Albano;16/06/2019;16,5;29,4
Lago di Albano;17/06/2019;15,1;28,1
Lago di Albano;18/06/2019;17,4;29,3
Lago di Albano;19/06/2019;18,7;29,1
Lago di Albano;20/06/2019;17,2;30,8
Lago di Albano;21/06/2019;18,6;30
Lago di Albano;22/06/2019;21,1;32,4
Lago di Albano;23/06/2019;17,9;29,5
Lago di Albano;24/06/2019;19,8;31,4
Lago di Albano;25/06/2019;20,5;31,6
Lago di Albano;26/06/2019;20,9;33,7
Lago di Albano;27/06/2019;21,6;35,2
Lago di Albano;28/06/2019;22,1;35
Lago di Albano;29/06/2019;21,6;34,1
Lago di Albano;30/06/2019;21,1;32,4
Lago di Corbara;01/06/2019;8,5;23,9
Lago di Corbara;02/06/2019;11,1;27,8
Lago di Corbara;03/06/2019;12,9;28,4
Lago di Corbara;04/06/2019;11,4;29,2
Lago di Corbara;05/06/2019;12,9;29
Lago di Corbara;06/06/2019;13,6;27,1
Lago di Corbara;07/06/2019;13,7;30,2
Lago di Corbara;08/06/2019;15,1;32,3
Lago di Corbara;09/06/2019;16,7;32,9
Lago di Corbara;10/06/2019;15,5;32,9
Lago di Corbara;11/06/2019;16,2;30,9
Lago di Corbara;12/06/2019;15,7;30,8
Lago di Corbara;13/06/2019;14,6;32,9
Lago di Corbara;14/06/2019;15;35,1
Lago di Corbara;15/06/2019;19;33,2
Lago di Corbara;16/06/2019;16,6;32,2
Lago di Corbara;17/06/2019;15,6;31,4
Lago di Corbara;18/06/2019;17,6;32
Lago di Corbara;19/06/2019;17,5;31,8
Lago di Corbara;20/06/2019;16,3;31,2
Lago di Corbara;21/06/2019;14,9;32,5
Lago di Corbara;22/06/2019;18;29,6
Lago di Corbara;23/06/2019;17,1;31,2
Lago di Corbara;24/06/2019;18,5;30,7
Lago di Corbara;25/06/2019;22,4;32,2
Lago di Corbara;26/06/2019;20;33
Lago di Corbara;27/06/2019;19,7;36,3
Lago di Corbara;28/06/2019;20,4;38,4
Lago di Corbara;29/06/2019;20,1;32,5
Lago di Corbara;30/06/2019;16,8;35,3
Lago di Nemi;01/06/2019;8,4;24,3
Lago di Nemi;02/06/2019;10,8;24,7
Lago di Nemi;03/06/2019;12,7;24,3
Lago di Nemi;04/06/2019;12,9;25,2
Lago di Nemi;05/06/2019;12,5;24,7
Lago di Nemi;06/06/2019;12,2;24
Lago di Nemi;07/06/2019;13,7;26,7
Lago di Nemi;08/06/2019;16,4;28,5
Lago di Nemi;09/06/2019;15,9;30,7
Lago di Nemi;10/06/2019;16,3;30,7
Lago di Nemi;11/06/2019;19,2;28,9
Lago di Nemi;12/06/2019;17,7;26,4
Lago di Nemi;13/06/2019;14,8;30,2
Lago di Nemi;14/06/2019;17,7;31,8
Lago di Nemi;15/06/2019;17,7;28,7
Lago di Nemi;16/06/2019;13,8;28,8
Lago di Nemi;17/06/2019;12,5;27,5
Lago di Nemi;18/06/2019;15,4;28,9
Lago di Nemi;19/06/2019;16,7;28,4
Lago di Nemi;20/06/2019;15,8;30,9
Lago di Nemi;21/06/2019;15,7;30,2
Lago di Nemi;22/06/2019;19,1;30,1
Lago di Nemi;23/06/2019;15,8;29,9
Lago di Nemi;24/06/2019;17,4;31,8
Lago di Nemi;25/06/2019;19;31,6
Lago di Nemi;26/06/2019;19;34,2
Lago di Nemi;27/06/2019;19,1;34,6
Lago di Nemi;28/06/2019;19,4;34,1
Lago di Nemi;29/06/2019;19;33,4
Lago di Nemi;30/06/2019;18,3;32,6
Lanuvio;01/06/2019;11;25,1
Lanuvio;02/06/2019;11,6;25,1
Lanuvio;03/06/2019;15,1;24,5
Lanuvio;04/06/2019;14,7;24,7
Lanuvio;05/06/2019;14,2;26,5
Lanuvio;06/06/2019;14,4;26,6
Lanuvio;07/06/2019;15,5;30
Lanuvio;08/06/2019;18,7;30,3
Lanuvio;09/06/2019;17,4;32,6
Lanuvio;10/06/2019;18,1;33,2
Lanuvio;11/06/2019;18,3;29,2
Lanuvio;12/06/2019;17,4;29,4
Lanuvio;13/06/2019;15,6;31,4
Lanuvio;14/06/2019;18,5;34
Lanuvio;15/06/2019;18,8;30,9
Lanuvio;16/06/2019;17,4;28,6
Lanuvio;17/06/2019;13;29
Lanuvio;18/06/2019;15,3;30,2
Lanuvio;19/06/2019;17;28,6
Lanuvio;20/06/2019;16,9;30,6
Lanuvio;21/06/2019;17,5;31,5
Lanuvio;22/06/2019;19,8;33,3
Lanuvio;23/06/2019;17,4;29,5
Lanuvio;24/06/2019;18,7;30,9
Lanuvio;25/06/2019;20,9;32,1
Lanuvio;26/06/2019;20,8;34,1
Lanuvio;27/06/2019;21,5;36,1
Lanuvio;28/06/2019;20,9;35,6
Lanuvio;29/06/2019;20,8;35,3
Lanuvio;30/06/2019;19,3;33,2
Latina;01/06/2019;12,1;26,5
Latina;02/06/2019;14,5;25,5
Latina;03/06/2019;15,4;26,6
Latina;04/06/2019;16,3;26,7
Latina;05/06/2019;17,7;26,5
Latina;06/06/2019;16,6;29,4
Latina;07/06/2019;16,5;33,3
Latina;08/06/2019;19,4;31,7
Latina;09/06/2019;19,5;34,1
Latina;10/06/2019;20,5;36,9
Latina;11/06/2019;20,4;32,8
Latina;12/06/2019;19,7;31,8
Latina;13/06/2019;19,2;32,5
Latina;14/06/2019;20,9;36,6
Latina;15/06/2019;22,8;32,7
Latina;16/06/2019;19,6;31,6
Latina;17/06/2019;16,9;30,4
Latina;18/06/2019;18,6;30,9
Latina;19/06/2019;19,6;31
Latina;20/06/2019;18,6;32
Latina;21/06/2019;19,6;32,8
Latina;22/06/2019;21,4;36,2
Latina;23/06/2019;20,6;31,7
Latina;24/06/2019;20,9;33,3
Latina;25/06/2019;22,4;33,7
Latina;26/06/2019;23;35,6
Latina;27/06/2019;23,9;37,5
Latina;28/06/2019;23,2;36,2
Latina;29/06/2019;23,6;34,2
Latina;30/06/2019;21,5;34,8
Lenola;01/06/2019;8;21,7
Lenola;02/06/2019;12,5;23,9
Lenola;03/06/2019;12,2;22,2
Lenola;04/06/2019;14;23,6
Lenola;05/06/2019;14;23,3
Lenola;06/06/2019;13,2;25,3
Lenola;07/06/2019;13,6;29
Lenola;08/06/2019;16,8;30,2
Lenola;09/06/2019;17;31,7
Lenola;10/06/2019;19,2;34,1
Lenola;11/06/2019;17,7;31,3
Lenola;12/06/2019;17,6;30,9
Lenola;13/06/2019;15,5;29,3
Lenola;14/06/2019;19,2;34,7
Lenola;15/06/2019;18,9;31,8
Lenola;16/06/2019;16,4;28,5
Lenola;17/06/2019;14,2;27,2
Lenola;18/06/2019;15,7;28,7
Lenola;19/06/2019;15,4;27,2
Lenola;20/06/2019;16,3;28,8
Lenola;21/06/2019;16,5;29,7
Lenola;22/06/2019;17,3;31,6
Lenola;23/06/2019;15,9;28,6
Lenola;24/06/2019;17,7;30
Lenola;25/06/2019;18,6;30,9
Lenola;26/06/2019;19,1;34
Lenola;27/06/2019;19,9;36,4
Lenola;28/06/2019;20,1;33,4
Lenola;29/06/2019;18,4;33,6
Lenola;30/06/2019;17,3;32,7
Leonessa;01/06/2019;3,5;17,9
Leonessa;02/06/2019;6,3;21,8
Leonessa;03/06/2019;6;23,1
Leonessa;04/06/2019;6,5;24
Leonessa;05/06/2019;8,5;23,8
Leonessa;06/06/2019;7,8;23,5
Leonessa;07/06/2019;8;26,6
Leonessa;08/06/2019;14,2;28,7
Leonessa;09/06/2019;11;30,4
Leonessa;10/06/2019;10,3;29,6
Leonessa;11/06/2019;14,4;29,1
Leonessa;12/06/2019;10,2;27,4
Leonessa;13/06/2019;10,3;28
Leonessa;14/06/2019;9,6;32,9
Leonessa;15/06/2019;15,4;29,3
Leonessa;16/06/2019;10,8;26,3
Leonessa;17/06/2019;9,8;27,1
Leonessa;18/06/2019;9,4;26,6
Leonessa;19/06/2019;11,5;25,9
Leonessa;20/06/2019;9,4;26,4
Leonessa;21/06/2019;8;27,9
Leonessa;22/06/2019;11,9;25,1
Leonessa;23/06/2019;9,5;25,7
Leonessa;24/06/2019;10,8;26
Leonessa;25/06/2019;10,2;28,2
Leonessa;26/06/2019;11,7;28,8
Leonessa;27/06/2019;11,7;31,9
Leonessa;28/06/2019;11,4;32
Leonessa;29/06/2019;13,5;28,8
Leonessa;30/06/2019;8,1;30
Licenza;01/06/2019;7,9;22,5
Licenza;02/06/2019;9,8;25,6
Licenza;03/06/2019;10,4;26,2
Licenza;04/06/2019;11,6;27,5
Licenza;05/06/2019;12,6;26,4
Licenza;06/06/2019;12,4;26,2
Licenza;07/06/2019;12,9;29,3
Licenza;08/06/2019;14,4;31,3
Licenza;09/06/2019;15,9;32,7
Licenza;10/06/2019;15,8;33,2
Licenza;11/06/2019;16,3;30,8
Licenza;12/06/2019;15,6;30,1
Licenza;13/06/2019;14,9;30,8
Licenza;14/06/2019;17,2;35
Licenza;15/06/2019;17,5;31,6
Licenza;16/06/2019;15;29,5
Licenza;17/06/2019;13,3;29,1
Licenza;18/06/2019;15,3;30,5
Licenza;19/06/2019;15,6;30
Licenza;20/06/2019;14,1;30,4
Licenza;21/06/2019;14,1;31,3
Licenza;22/06/2019;17,2;29,9
Licenza;23/06/2019;14,1;30,5
Licenza;24/06/2019;15,3;32,2
Licenza;25/06/2019;18,4;32,8
Licenza;26/06/2019;18,7;33,3
Licenza;27/06/2019;19,8;35,8
Licenza;28/06/2019;17,9;35,8
Licenza;29/06/2019;18,8;34
Licenza;30/06/2019;14,4;32,9
Liri a Ceprano;01/06/2019;10,5;24,8
Liri a Ceprano;02/06/2019;12,9;25,4
Liri a Ceprano;03/06/2019;13,9;27,2
Liri a Ceprano;04/06/2019;13,9;27,9
Liri a Ceprano;05/06/2019;16;28,4
Liri a Ceprano;06/06/2019;14,5;29,1
Liri a Ceprano;07/06/2019;11,9;31,7
Liri a Ceprano;08/06/2019;13,1;31,2
Liri a Ceprano;09/06/2019;14,9;34,3
Liri a Ceprano;10/06/2019;15;34,7
Liri a Ceprano;11/06/2019;15,5;33,9
Liri a Ceprano;12/06/2019;14,3;33,2
Liri a Ceprano;13/06/2019;14,6;33,6
Liri a Ceprano;14/06/2019;16,3;35,5
Liri a Ceprano;15/06/2019;18,9;34,8
Liri a Ceprano;16/06/2019;15,6;33
Liri a Ceprano;17/06/2019;13,3;32,3
Liri a Ceprano;18/06/2019;14,2;32,6
Liri a Ceprano;19/06/2019;14,9;31,9
Liri a Ceprano;20/06/2019;15,2;33,4
Liri a Ceprano;21/06/2019;14,6;33,9
Liri a Ceprano;22/06/2019;16,3;31,4
Liri a Ceprano;23/06/2019;15;32,7
Liri a Ceprano;24/06/2019;17,1;33,9
Liri a Ceprano;25/06/2019;16,9;35,5
Liri a Ceprano;26/06/2019;17,6;35
Liri a Ceprano;27/06/2019;16,9;37,3
Liri a Ceprano;28/06/2019;15,8;37
Liri a Ceprano;29/06/2019;16,1;36,4
Liri a Ceprano;30/06/2019;12,4;35,4
Liri a Civitella Roveto;01/06/2019;9,4;18,5
Liri a Civitella Roveto;02/06/2019;11,3;23,9
Liri a Civitella Roveto;03/06/2019;9,2;26,3
Liri a Civitella Roveto;04/06/2019;10,1;24,6
Liri a Civitella Roveto;05/06/2019;11,2;24,9
Liri a Civitella Roveto;06/06/2019;11,7;26,9
Liri a Civitella Roveto;07/06/2019;11,5;29,9
Liri a Civitella Roveto;08/06/2019;12,3;30,4
Liri a Civitella Roveto;09/06/2019;14;33
Liri a Civitella Roveto;10/06/2019;13,5;32,2
Liri a Civitella Roveto;11/06/2019;14,9;31
Liri a Civitella Roveto;12/06/2019;12,9;30,4
Liri a Civitella Roveto;13/06/2019;13,1;30,9
Liri a Civitella Roveto;14/06/2019;14,5;34,2
Liri a Civitella Roveto;15/06/2019;17;32,1
Liri a Civitella Roveto;16/06/2019;13,1;30,5
Liri a Civitella Roveto;17/06/2019;12,6;30,6
Liri a Civitella Roveto;18/06/2019;13,2;30,1
Liri a Civitella Roveto;19/06/2019;14,7;28,9
Liri a Civitella Roveto;20/06/2019;11,8;31
Liri a Civitella Roveto;21/06/2019;13,2;31,2
Liri a Civitella Roveto;22/06/2019;15,3;30,8
Liri a Civitella Roveto;23/06/2019;12,2;30,7
Liri a Civitella Roveto;24/06/2019;14,4;30,6
Liri a Civitella Roveto;25/06/2019;16,7;29,9
Liri a Civitella Roveto;26/06/2019;17,9;30,4
Liri a Civitella Roveto;27/06/2019;16,3;33,4
Liri a Civitella Roveto;28/06/2019;14,9;35,1
Liri a Civitella Roveto;29/06/2019;17,5;31
Liri a Civitella Roveto;30/06/2019;13,7;32,7
Lugnano;01/06/2019;7,4;23
Lugnano;02/06/2019;10;26,9
Lugnano;03/06/2019;10,3;26,4
Lugnano;04/06/2019;10,3;27
Lugnano;05/06/2019;12;28,3
Lugnano;06/06/2019;11,6;28,6
Lugnano;07/06/2019;12;32,3
Lugnano;08/06/2019;15,1;33,1
Lugnano;09/06/2019;15,5;34,6
Lugnano;10/06/2019;15,4;34,1
Lugnano;11/06/2019;17;33,2
Lugnano;12/06/2019;15,4;32
Lugnano;13/06/2019;13,6;32,6
Lugnano;14/06/2019;15,1;37,2
Lugnano;15/06/2019;18;33,7
Lugnano;16/06/2019;15,1;31,8
Lugnano;17/06/2019;13,4;29,8
Lugnano;18/06/2019;13,8;29,9
Lugnano;19/06/2019;15,3;30,4
Lugnano;20/06/2019;13,7;31,1
Lugnano;21/06/2019;12,8;31,6
Lugnano;22/06/2019;17,1;30,8
Lugnano;23/06/2019;13,7;29,3
Lugnano;24/06/2019;14,9;32,7
Lugnano;25/06/2019;15,9;34,1
Lugnano;26/06/2019;17,2;34,6
Lugnano;27/06/2019;16,9;36,1
Lugnano;28/06/2019;17,4;35,6
Lugnano;29/06/2019;18;34,1
Lugnano;30/06/2019;15;33
Maccarese rlazio;01/06/2019;11,6;25,8
Maccarese rlazio;02/06/2019;12,5;22,6
Maccarese rlazio;03/06/2019;14,5;23,3
Maccarese rlazio;04/06/2019;14,5;23,3
Maccarese rlazio;05/06/2019;15,4;23,4
Maccarese rlazio;06/06/2019;16,1;24,5
Maccarese rlazio;07/06/2019;15,9;27,9
Maccarese rlazio;08/06/2019;18;28,7
Maccarese rlazio;09/06/2019;17,5;29,4
Maccarese rlazio;10/06/2019;17,6;32,6
Maccarese rlazio;11/06/2019;17,8;26,2
Maccarese rlazio;12/06/2019;18,2;26,5
Maccarese rlazio;13/06/2019;17;26,5
Maccarese rlazio;14/06/2019;18,1;31,7
Maccarese rlazio;15/06/2019;20,6;25,5
Maccarese rlazio;16/06/2019;18;25,7
Maccarese rlazio;17/06/2019;16,3;25,6
Maccarese rlazio;18/06/2019;18;27,8
Maccarese rlazio;19/06/2019;18,5;26,9
Maccarese rlazio;20/06/2019;17,1;27,4
Maccarese rlazio;21/06/2019;16,7;28,6
Maccarese rlazio;22/06/2019;20,6;30,6
Maccarese rlazio;23/06/2019;19,3;26,7
Maccarese rlazio;24/06/2019;18,9;30,5
Maccarese rlazio;25/06/2019;21,5;30,9
Maccarese rlazio;26/06/2019;21,3;32,7
Maccarese rlazio;27/06/2019;21,6;34,5
Maccarese rlazio;28/06/2019;20,8;32,1
Maccarese rlazio;29/06/2019;21,7;36,3
Maccarese rlazio;30/06/2019;20,2;30,2
Mandrione;01/06/2019;8,2;27,1
Mandrione;02/06/2019;11;30
Mandrione;03/06/2019;11,9;28,9
Mandrione;04/06/2019;10,1;27,9
Mandrione;05/06/2019;10,8;27,9
Mandrione;06/06/2019;11,9;26,6
