Stazioni;Data;T-MIN;T-MAX
Sora;2018-09-04;13,6;27,9
Sora;2018-09-05;15,2;29,1
Sora;2018-09-06;14,5;29,8
Sora;2018-09-07;16,1;28,7
Sora;2018-09-08;14,5;29,3
Sora;2018-09-09;16,1;29,7
Sora;2018-09-10;16,1;30,3
Sora;2018-09-11;15,5;31
Sora;2018-09-12;14,5;31,3
Sora;2018-09-13;17,1;26,8
Sora;2018-09-14;16,3;29,8
Sora;2018-09-15;15,6;30,7
Sora;2018-09-16;16,4;29,6
Sora;2018-09-17;16,5;29,8
Sora;2018-09-18;17,1;29,4
Sora;2018-09-19;17,5;26,5
Sora;2018-09-20;18,4;27,5
Sora;2018-09-21;17,4;27,5
Sora;2018-09-22;16,4;30,1
Sora;2018-09-23;16;29,5
Sora;2018-09-24;15,5;29
Sora;2018-09-25;15,5;22,4
Sora;2018-09-26;7,3;18,5
Sora;2018-09-27;4,2;24
Sora;2018-09-28;6,2;25,6
Sora;2018-09-29;9,2;27,1
Sora;2018-09-30;10;24,8
Sorano Meteo;2018-09-01;15,5;20,9
Sorano Meteo;2018-09-02;13,6;19,3
Sorano Meteo;2018-09-03;14,1;21,6
Sorano Meteo;2018-09-04;15,3;21,8
Sorano Meteo;2018-09-05;15,6;24,3
Sorano Meteo;2018-09-06;16,6;23,7
Sorano Meteo;2018-09-07;16,2;22,9
Sorano Meteo;2018-09-08;15,6;23,9
Sorano Meteo;2018-09-09;17,7;25,7
Sorano Meteo;2018-09-10;19,4;25,8
Sorano Meteo;2018-09-11;19,7;27,4
Sorano Meteo;2018-09-12;20,7;27,9
Sorano Meteo;2018-09-13;17,4;22,8
Sorano Meteo;2018-09-14;17;25,9
Sorano Meteo;2018-09-15;16,8;24,6
Sorano Meteo;2018-09-16;17,4;24,4
Sorano Meteo;2018-09-17;17;23,9
Sorano Meteo;2018-09-18;17;23
Sorano Meteo;2018-09-19;16,6;23,1
Sorano Meteo;2018-09-20;17;22,7
Sorano Meteo;2018-09-21;17,6;24,3
Sorano Meteo;2018-09-22;16,7;23,5
Sorano Meteo;2018-09-23;16,1;21,5
Sorano Meteo;2018-09-24;13,5;23,8
Sorano Meteo;2018-09-25;9,8;15,8
Sorano Meteo;2018-09-26;8,1;14,6
Sorano Meteo;2018-09-27;11,9;20,9
Sorano Meteo;2018-09-28;14,5;23
Sorano Meteo;2018-09-29;15,2;23,4
Sorano Meteo;2018-09-30;14,4;22
Sorgenti Capore;2018-09-01;16,2;27
Sorgenti Capore;2018-09-02;15;26,5
Sorgenti Capore;2018-09-03;14,3;25,8
Sorgenti Capore;2018-09-04;14,1;26,6
Sorgenti Capore;2018-09-05;14,4;28,2
Sorgenti Capore;2018-09-06;14,6;28,4
Sorgenti Capore;2018-09-07;16,1;28,3
Sorgenti Capore;2018-09-08;15;27,3
Sorgenti Capore;2018-09-09;15,1;29
Sorgenti Capore;2018-09-10;16,1;29,7
Sorgenti Capore;2018-09-11;14,9;30,5
Sorgenti Capore;2018-09-12;14,5;31
Sorgenti Capore;2018-09-13;16,6;23,7
Sorgenti Capore;2018-09-14;15,7;29,4
Sorgenti Capore;2018-09-15;15,2;29,1
Sorgenti Capore;2018-09-16;16,1;28,5
Sorgenti Capore;2018-09-17;16,6;28,9
Sorgenti Capore;2018-09-18;17,3;28,3
Sorgenti Capore;2018-09-19;17;27
Sorgenti Capore;2018-09-20;17,7;27,2
Sorgenti Capore;2018-09-21;16,9;27
Sorgenti Capore;2018-09-22;16,1;29,2
Sorgenti Capore;2018-09-23;14,4;29,1
Sorgenti Capore;2018-09-24;16,6;28,4
Sorgenti Capore;2018-09-25;8,5;23,8
Sorgenti Capore;2018-09-26;7,3;22,4
Sorgenti Capore;2018-09-27;6,1;27
Sorgenti Capore;2018-09-28;6,2;26
Sorgenti Capore;2018-09-29;9;27,3
Sorgenti Capore;2018-09-30;8,6;25,4
Sorgenti Peschiera;2018-09-01;14,6;24,1
Sorgenti Peschiera;2018-09-02;13,2;24,6
Sorgenti Peschiera;2018-09-03;11,8;24,7
Sorgenti Peschiera;2018-09-04;12,6;24,6
Sorgenti Peschiera;2018-09-05;11,8;27
Sorgenti Peschiera;2018-09-06;12,3;27,8
Sorgenti Peschiera;2018-09-07;14,1;26,5
Sorgenti Peschiera;2018-09-08;12,4;25,6
Sorgenti Peschiera;2018-09-09;12,8;26,2
Sorgenti Peschiera;2018-09-10;13,7;27,4
Sorgenti Peschiera;2018-09-11;12,4;28,5
Sorgenti Peschiera;2018-09-12;11,1;29,3
Sorgenti Peschiera;2018-09-13;14,2;24,1
Sorgenti Peschiera;2018-09-14;12,6;28,2
Sorgenti Peschiera;2018-09-15;13,2;28,1
Sorgenti Peschiera;2018-09-16;12,8;28,1
Sorgenti Peschiera;2018-09-17;14,1;27,3
Sorgenti Peschiera;2018-09-18;15,7;25,4
Sorgenti Peschiera;2018-09-19;14,2;24,5
Sorgenti Peschiera;2018-09-20;16,9;24
Sorgenti Peschiera;2018-09-21;15,5;26,1
Sorgenti Peschiera;2018-09-22;13,3;26,9
Sorgenti Peschiera;2018-09-23;11,9;26,6
Sorgenti Peschiera;2018-09-24;15,6;27,1
Sorgenti Peschiera;2018-09-25;12,8;19,2
Sorgenti Peschiera;2018-09-26;10,5;18,3
Sorgenti Peschiera;2018-09-27;5,9;23,9
Sorgenti Peschiera;2018-09-28;5;24,6
Sorgenti Peschiera;2018-09-29;6,3;25,5
Sorgenti Peschiera;2018-09-30;8,4;23
Soriano nel Cimino;2018-09-01;16,7;24,3
Soriano nel Cimino;2018-09-02;15,4;23,3
Soriano nel Cimino;2018-09-03;14,7;23,7
Soriano nel Cimino;2018-09-04;16,2;25
Soriano nel Cimino;2018-09-05;15,2;27,6
Soriano nel Cimino;2018-09-06;16,2;27,4
Soriano nel Cimino;2018-09-07;17,1;27,1
Soriano nel Cimino;2018-09-08;16,7;27,2
Soriano nel Cimino;2018-09-09;17;28,7
Soriano nel Cimino;2018-09-10;18,4;29,2
Soriano nel Cimino;2018-09-11;17,7;30,2
Soriano nel Cimino;2018-09-12;17,9;30,7
Soriano nel Cimino;2018-09-13;19,2;24,7
Soriano nel Cimino;2018-09-14;17,7;28,6
Soriano nel Cimino;2018-09-15;16,6;28,1
Soriano nel Cimino;2018-09-16;17,7;28,1
Soriano nel Cimino;2018-09-17;17,8;28,6
Soriano nel Cimino;2018-09-18;17,7;26,8
Soriano nel Cimino;2018-09-19;17,5;26,9
Soriano nel Cimino;2018-09-20;18;24,6
Soriano nel Cimino;2018-09-21;17,4;27,5
Soriano nel Cimino;2018-09-22;17,4;27,8
Soriano nel Cimino;2018-09-23;16,2;27,5
Soriano nel Cimino;2018-09-24;15,8;27,1
Soriano nel Cimino;2018-09-25;11,7;21,3
Soriano nel Cimino;2018-09-26;9,8;19,3
Soriano nel Cimino;2018-09-27;8,5;24,1
Soriano nel Cimino;2018-09-28;12,4;26,5
Soriano nel Cimino;2018-09-29;13;27,8
Soriano nel Cimino;2018-09-30;13,2;24,5
Spigno Saturnia;2018-09-01;17;28
Spigno Saturnia;2018-09-02;16;27
Spigno Saturnia;2018-09-03;15,9;27,5
Spigno Saturnia;2018-09-04;14,9;28,7
Spigno Saturnia;2018-09-05;15,8;28,7
Spigno Saturnia;2018-09-06;15,8;29,1
Spigno Saturnia;2018-09-07;17,1;29,1
Spigno Saturnia;2018-09-08;16,1;28,9
Spigno Saturnia;2018-09-09;16,8;30,2
Spigno Saturnia;2018-09-10;18,5;30,6
Spigno Saturnia;2018-09-11;16,5;32,4
Spigno Saturnia;2018-09-12;16,2;32,3
Spigno Saturnia;2018-09-13;18,2;28,4
Spigno Saturnia;2018-09-14;19,2;30,1
Spigno Saturnia;2018-09-15;16,5;30,3
Spigno Saturnia;2018-09-16;16,1;29,2
Spigno Saturnia;2018-09-17;16,1;29,4
Spigno Saturnia;2018-09-18;16,8;29,1
Spigno Saturnia;2018-09-19;19,9;27,6
Spigno Saturnia;2018-09-20;20,2;29,4
Spigno Saturnia;2018-09-21;17,9;28,6
Spigno Saturnia;2018-09-22;16,3;28,6
Spigno Saturnia;2018-09-23;17;28,1
Spigno Saturnia;2018-09-24;16,8;29
Spigno Saturnia;2018-09-25;16,8;24,8
Spigno Saturnia;2018-09-26;10,8;22,6
Spigno Saturnia;2018-09-27;10,1;27,1
Spigno Saturnia;2018-09-28;7,9;27,1
Spigno Saturnia;2018-09-29;8,9;27,8
Spigno Saturnia;2018-09-30;12,1;25,7
Subiaco-Scolastica;2018-09-01;14,6;23,8
Subiaco-Scolastica;2018-09-02;14,1;25,2
Subiaco-Scolastica;2018-09-03;12,4;23,8
Subiaco-Scolastica;2018-09-04;12,1;25,5
Subiaco-Scolastica;2018-09-05;12,1;27,8
Subiaco-Scolastica;2018-09-06;12,6;28,6
Subiaco-Scolastica;2018-09-07;14,1;28,3
Subiaco-Scolastica;2018-09-08;12,8;27,9
Subiaco-Scolastica;2018-09-09;14,1;27,9
Subiaco-Scolastica;2018-09-10;14,5;29,5
Subiaco-Scolastica;2018-09-11;13,6;29,9
Subiaco-Scolastica;2018-09-12;13,3;30,8
Subiaco-Scolastica;2018-09-13;15,4;22,7
Subiaco-Scolastica;2018-09-14;15;29
Subiaco-Scolastica;2018-09-15;14,3;29,2
Subiaco-Scolastica;2018-09-16;14,4;28
Subiaco-Scolastica;2018-09-17;14,6;27,5
Subiaco-Scolastica;2018-09-18;16,1;27,1
Subiaco-Scolastica;2018-09-19;16,4;24,8
Subiaco-Scolastica;2018-09-20;16,8;26,6
Subiaco-Scolastica;2018-09-21;15,5;27,2
Subiaco-Scolastica;2018-09-22;14,6;29,3
Subiaco-Scolastica;2018-09-23;13,9;28,3
Subiaco-Scolastica;2018-09-24;14,7;28,6
Subiaco-Scolastica;2018-09-25;10,7;24,3
Subiaco-Scolastica;2018-09-26;6,8;20,8
Subiaco-Scolastica;2018-09-27;4;25,5
Subiaco-Scolastica;2018-09-28;7,4;24,8
Subiaco-Scolastica;2018-09-29;7,7;26,4
Subiaco-Scolastica;2018-09-30;8,8;23,8
Supino;2018-09-01;11,5;17,7
Supino;2018-09-02;10,6;18,4
Supino;2018-09-03;11,2;20,4
Supino;2018-09-04;10,7;21,4
Supino;2018-09-05;11,9;21,9
Supino;2018-09-06;11,5;22,8
Supino;2018-09-07;12;21,2
Supino;2018-09-08;12;21,6
Supino;2018-09-09;12,9;22,1
Supino;2018-09-10;13,4;23,1
Supino;2018-09-11;12,9;30,4
Supino;2018-09-12;13,4;25,4
Supino;2018-09-13;13,9;21,2
Supino;2018-09-14;12,2;23,1
Supino;2018-09-15;12,4;23,6
Supino;2018-09-16;12,4;23,6
Supino;2018-09-17;12,8;22,8
Supino;2018-09-18;12,8;21,4
Supino;2018-09-19;13,9;19,8
Supino;2018-09-20;14;19,3
Supino;2018-09-21;12,9;19,8
Supino;2018-09-22;13;23,6
Supino;2018-09-23;12,4;22
Supino;2018-09-24;12,6;22,5
Supino;2018-09-25;8,1;16,8
Supino;2018-09-26;4,6;15,1
Supino;2018-09-27;4,8;18,7
Supino;2018-09-28;7,1;18,6
Supino;2018-09-29;7,7;20,5
Supino;2018-09-30;9,5;18,2
Sutri;2018-09-01;14,8;24,4
Sutri;2018-09-02;13,7;23,6
Sutri;2018-09-03;13,2;25,7
Sutri;2018-09-04;14,5;26,8
Sutri;2018-09-05;13;31,1
Sutri;2018-09-06;13,9;28,8
Sutri;2018-09-07;17,6;28,4
Sutri;2018-09-08;14,9;29,4
Sutri;2018-09-09;15,2;31,7
Sutri;2018-09-10;16,2;30,5
Sutri;2018-09-11;14,3;32,3
Sutri;2018-09-12;13,7;34,6
Sutri;2018-09-13;16,9;25,4
Sutri;2018-09-14;16,9;31,9
Sutri;2018-09-15;15,3;28,7
Sutri;2018-09-16;16,1;27,7
Sutri;2018-09-17;15;28,2
Sutri;2018-09-18;16,5;27,2
Sutri;2018-09-19;18,3;25,8
Sutri;2018-09-20;17,9;27,1
Sutri;2018-09-21;16,1;28,4
Sutri;2018-09-22;15,5;29,5
Sutri;2018-09-23;14,8;27,2
Sutri;2018-09-24;18,9;29,2
Sutri;2018-09-25;13,5;25,9
Sutri;2018-09-26;9,7;24,1
Sutri;2018-09-27;4,1;28,4
Sutri;2018-09-28;7,6;30
Sutri;2018-09-29;9,1;30,4
Sutri;2018-09-30;9,4;26,8
Terracina;2018-09-01;19,2;29,3
Terracina;2018-09-02;22,1;29
Terracina;2018-09-03;20,4;29,9
Terracina;2018-09-04;19;29,2
Terracina;2018-09-05;20,2;29,8
Terracina;2018-09-06;21,3;29,9
Terracina;2018-09-07;20,6;30,1
Terracina;2018-09-08;20,8;30,2
Terracina;2018-09-09;21,6;30,8
Terracina;2018-09-10;22,7;31,2
Terracina;2018-09-11;21,7;31,8
Terracina;2018-09-12;21,6;31,4
Terracina;2018-09-13;22,6;28,9
Terracina;2018-09-14;21;30,3
Terracina;2018-09-15;20,4;30,2
Terracina;2018-09-16;20,8;30,2
Terracina;2018-09-17;21,2;30,2
Terracina;2018-09-18;22,6;30,7
Terracina;2018-09-19;22,5;25,5
Terracina;2018-09-20;20,7;29,6
Terracina;2018-09-21;22,2;28,5
Terracina;2018-09-22;20,7;30,1
Terracina;2018-09-23;19,7;29,5
Terracina;2018-09-24;21,7;30,4
Terracina;2018-09-25;18,3;28
Terracina;2018-09-26;16;26
Terracina;2018-09-27;13,6;25,1
Terracina;2018-09-28;15,6;27
Terracina;2018-09-29;15,5;27,3
Terracina;2018-09-30;17;26,1
Tevere a Castelgiubileo;2018-09-01;19;27,3
Tevere a Castelgiubileo;2018-09-02;17,4;27
Tevere a Castelgiubileo;2018-09-03;16,1;27,6
Tevere a Castelgiubileo;2018-09-04;16,4;28,2
Tevere a Castelgiubileo;2018-09-05;16,2;30,3
Tevere a Castelgiubileo;2018-09-06;16,3;30,3
Tevere a Castelgiubileo;2018-09-07;18,4;29,1
Tevere a Castelgiubileo;2018-09-08;16,9;29,9
Tevere a Castelgiubileo;2018-09-09;17,4;31,3
Tevere a Castelgiubileo;2018-09-10;17,9;31,9
Tevere a Castelgiubileo;2018-09-11;17,2;32,3
Tevere a Castelgiubileo;2018-09-12;16,2;33,5
Tevere a Castelgiubileo;2018-09-13;18,7;27,8
Tevere a Castelgiubileo;2018-09-14;18,3;30,6
Tevere a Castelgiubileo;2018-09-15;16,8;29,9
Tevere a Castelgiubileo;2018-09-16;18,2;29,2
Tevere a Castelgiubileo;2018-09-17;17,7;29,2
Tevere a Castelgiubileo;2018-09-18;19,6;30,1
Tevere a Castelgiubileo;2018-09-19;19,1;26,6
Tevere a Castelgiubileo;2018-09-20;19,4;27,3
Tevere a Castelgiubileo;2018-09-21;18,3;28,4
Tevere a Castelgiubileo;2018-09-22;17,3;30,1
Tevere a Castelgiubileo;2018-09-23;16,2;29,5
Tevere a Castelgiubileo;2018-09-24;19,9;30,5
Tevere a Castelgiubileo;2018-09-25;15,1;26,8
Tevere a Castelgiubileo;2018-09-26;12,5;24,9
Tevere a Castelgiubileo;2018-09-27;8,4;28,3
Tevere a Castelgiubileo;2018-09-28;9,4;27,7
Tevere a Castelgiubileo;2018-09-29;10,7;28,8
Tevere a Castelgiubileo;2018-09-30;11,5;26,7
Tevere a Stimigliano;2018-09-01;18,1;26,8
Tevere a Stimigliano;2018-09-02;15,9;27,1
Tevere a Stimigliano;2018-09-03;14,8;26,8
Tevere a Stimigliano;2018-09-04;15,5;28,6
Tevere a Stimigliano;2018-09-05;13,9;30,9
Tevere a Stimigliano;2018-09-06;14,5;30,7
Tevere a Stimigliano;2018-09-07;18;30,2
Tevere a Stimigliano;2018-09-08;17;30,8
Tevere a Stimigliano;2018-09-09;15,7;31,8
Tevere a Stimigliano;2018-09-10;16,8;32,7
Tevere a Stimigliano;2018-09-11;14,8;32,6
Tevere a Stimigliano;2018-09-12;14,2;33,6
Tevere a Stimigliano;2018-09-13;17,1;25,4
Tevere a Stimigliano;2018-09-14;15,8;32,2
Tevere a Stimigliano;2018-09-15;15,5;31,1
Tevere a Stimigliano;2018-09-16;17,2;30,4
Tevere a Stimigliano;2018-09-17;16,3;30,2
Tevere a Stimigliano;2018-09-18;18,9;28,6
Tevere a Stimigliano;2018-09-19;18,4;27,7
Tevere a Stimigliano;2018-09-20;19,4;27,9
Tevere a Stimigliano;2018-09-21;17,6;29,6
Tevere a Stimigliano;2018-09-22;16;30,9
Tevere a Stimigliano;2018-09-23;15;30,3
Tevere a Stimigliano;2018-09-24;18,5;30,7
Tevere a Stimigliano;2018-09-25;10,1;25,6
Tevere a Stimigliano;2018-09-26;7,2;24,5
Tevere a Stimigliano;2018-09-27;4,8;27,4
Tevere a Stimigliano;2018-09-28;6,4;28,6
Tevere a Stimigliano;2018-09-29;8,7;29,5
Tevere a Stimigliano;2018-09-30;9,6;27,5
Tor Vergata;2018-09-01;18,4;29,3
Tor Vergata;2018-09-02;17;29,8
Tor Vergata;2018-09-03;15,7;29,3
Tor Vergata;2018-09-04;14,6;29,5
Tor Vergata;2018-09-05;15,2;30,3
Tor Vergata;2018-09-06;14,5;30,8
Tor Vergata;2018-09-07;17,7;30,8
Tor Vergata;2018-09-08;16,8;30,3
Tor Vergata;2018-09-09;17,5;30,9
Tor Vergata;2018-09-10;16,9;31,1
Tor Vergata;2018-09-11;15,9;31,8
Tor Vergata;2018-09-12;15,2;32,2
Tor Vergata;2018-09-13;17,5;26,2
Tor Vergata;2018-09-14;17,4;30,1
Tor Vergata;2018-09-15;16;30,8
Tor Vergata;2018-09-16;17,4;30,2
Tor Vergata;2018-09-17;17,4;30,2
Tor Vergata;2018-09-18;19,9;31,1
Tor Vergata;2018-09-19;19;26,1
Tor Vergata;2018-09-20;19,1;27,7
Tor Vergata;2018-09-21;17,8;29,4
Tor Vergata;2018-09-22;17,2;30,7
Tor Vergata;2018-09-23;15,8;30,7
Tor Vergata;2018-09-24;18,7;30,7
Tor Vergata;2018-09-25;14,8;27
Tor Vergata;2018-09-26;10;24,1
Tor Vergata;2018-09-27;8,5;23,1
Tor Vergata;2018-09-28;8,2;25,6
Tor Vergata;2018-09-29;9,6;27,2
Tor Vergata;2018-09-30;10,3;26,6
Torrente Tafone;2018-09-01;20,4;27,4
Torrente Tafone;2018-09-02;16,4;27
Torrente Tafone;2018-09-03;15,9;25,8
Torrente Tafone;2018-09-04;16,8;27,5
Torrente Tafone;2018-09-05;14,8;29
Torrente Tafone;2018-09-06;15,2;28,3
Torrente Tafone;2018-09-07;18;27,7
Torrente Tafone;2018-09-08;17,1;27,5
Torrente Tafone;2018-09-09;17,1;28,9
Torrente Tafone;2018-09-10;17,3;29,3
Torrente Tafone;2018-09-11;15,6;29,2
Torrente Tafone;2018-09-12;14,7;30,9
Torrente Tafone;2018-09-13;17,5;26,9
Torrente Tafone;2018-09-14;17,5;27,5
Torrente Tafone;2018-09-15;16,8;28,2
Torrente Tafone;2018-09-16;17,8;27,8
Torrente Tafone;2018-09-17;17,1;28,1
Torrente Tafone;2018-09-18;18,7;27,9
Torrente Tafone;2018-09-19;20,1;27,9
Torrente Tafone;2018-09-20;19,8;29,4
Torrente Tafone;2018-09-21;17,9;28,5
Torrente Tafone;2018-09-22;16,8;27,5
Torrente Tafone;2018-09-23;18,1;27,2
Torrente Tafone;2018-09-24;20,2;28,5
Torrente Tafone;2018-09-25;15,4;24,4
Torrente Tafone;2018-09-26;13,8;22,7
Torrente Tafone;2018-09-27;7;28,6
Torrente Tafone;2018-09-28;9,4;27,2
Torrente Tafone;2018-09-29;11,3;27,7
Torrente Tafone;2018-09-30;12,8;26,6
Torrita Tiberina;2018-09-01;18;27,1
Torrita Tiberina;2018-09-02;15,6;27,5
Torrita Tiberina;2018-09-03;15,1;28,7
Torrita Tiberina;2018-09-04;15,7;29,2
Torrita Tiberina;2018-09-05;14,6;31,2
Torrita Tiberina;2018-09-06;14,9;31,6
Torrita Tiberina;2018-09-07;17;30,2
Torrita Tiberina;2018-09-08;16,7;30,4
Torrita Tiberina;2018-09-09;16,2;31,5
Torrita Tiberina;2018-09-10;17;32,5
Torrita Tiberina;2018-09-11;15,4;33
Torrita Tiberina;2018-09-12;14,8;34,5
Torrita Tiberina;2018-09-13;17,1;26
Torrita Tiberina;2018-09-14;16,2;32,6
Torrita Tiberina;2018-09-15;16;31,7
Torrita Tiberina;2018-09-16;17,8;30,7
Torrita Tiberina;2018-09-17;17,1;31,3
Torrita Tiberina;2018-09-18;18,8;29,9
Torrita Tiberina;2018-09-19;18,3;29,2
Torrita Tiberina;2018-09-20;19,4;27,9
Torrita Tiberina;2018-09-21;18,1;29,8
Torrita Tiberina;2018-09-22;16,7;31,8
Torrita Tiberina;2018-09-23;15,2;30,5
Torrita Tiberina;2018-09-24;19,1;31,7
Torrita Tiberina;2018-09-25;14,2;24,8
Torrita Tiberina;2018-09-26;8,6;23,7
Torrita Tiberina;2018-09-27;5,4;28,3
Torrita Tiberina;2018-09-28;6,6;28,7
Torrita Tiberina;2018-09-29;9;30,2
Torrita Tiberina;2018-09-30;9,8;27,2
Tragliatella rlazio;2018-09-01;18;25,8
Tragliatella rlazio;2018-09-02;16,3;26,4
Tragliatella rlazio;2018-09-03;16,6;27,2
Tragliatella rlazio;2018-09-04;15,4;28,1
Tragliatella rlazio;2018-09-05;16,9;30,1
Tragliatella rlazio;2018-09-06;16,1;29,6
Tragliatella rlazio;2018-09-07;17;28,3
Tragliatella rlazio;2018-09-08;17,6;28,8
Tragliatella rlazio;2018-09-09;18;30,6
Tragliatella rlazio;2018-09-10;17,6;30,6
Tragliatella rlazio;2018-09-11;17,1;31,6
Tragliatella rlazio;2018-09-12;17,4;32,7
Tragliatella rlazio;2018-09-13;17,8;25,9
Tragliatella rlazio;2018-09-14;17,2;29,9
Tragliatella rlazio;2018-09-15;16,9;29,3
Tragliatella rlazio;2018-09-16;17,8;28,4
Tragliatella rlazio;2018-09-17;17,5;29,1
Tragliatella rlazio;2018-09-18;18,6;29,3
Tragliatella rlazio;2018-09-19;19,7;26,5
Tragliatella rlazio;2018-09-20;19,1;26,5
Tragliatella rlazio;2018-09-21;18,6;28,5
Tragliatella rlazio;2018-09-22;17,4;30,1
Tragliatella rlazio;2018-09-23;16,9;28,1
Tragliatella rlazio;2018-09-24;19,6;29,6
Tragliatella rlazio;2018-09-25;14,8;24,9
Tragliatella rlazio;2018-09-26;13,2;22,7
Tragliatella rlazio;2018-09-27;11,7;26,2
Tragliatella rlazio;2018-09-28;13,1;26,6
Tragliatella rlazio;2018-09-29;14,3;27,8
Tragliatella rlazio;2018-09-30;14,2;25,9
Treia a Civita Castellana;2018-09-01;16,1;26,8
Treia a Civita Castellana;2018-09-02;14,6;27
Treia a Civita Castellana;2018-09-03;13,2;27,5
Treia a Civita Castellana;2018-09-04;13,6;28,7
Treia a Civita Castellana;2018-09-05;12,2;30,7
Treia a Civita Castellana;2018-09-06;12,9;30,7
Treia a Civita Castellana;2018-09-07;16,8;30,1
Treia a Civita Castellana;2018-09-08;15,4;30,7
Treia a Civita Castellana;2018-09-09;14,2;31,3
Treia a Civita Castellana;2018-09-10;15,1;32,4
Treia a Civita Castellana;2018-09-11;13,1;33,1
Treia a Civita Castellana;2018-09-12;12,5;34,1
Treia a Civita Castellana;2018-09-13;15,8;26,1
Treia a Civita Castellana;2018-09-14;14,3;32,4
Treia a Civita Castellana;2018-09-15;13,8;31,2
Treia a Civita Castellana;2018-09-16;15,8;30,6
Treia a Civita Castellana;2018-09-17;14,7;30
Treia a Civita Castellana;2018-09-18;17,5;29,8
Treia a Civita Castellana;2018-09-19;17,5;28,1
Treia a Civita Castellana;2018-09-20;18,6;28,1
Treia a Civita Castellana;2018-09-21;16,6;29,8
Treia a Civita Castellana;2018-09-22;14,4;31,4
Treia a Civita Castellana;2018-09-23;13,6;29,7
Treia a Civita Castellana;2018-09-24;17;30,4
Treia a Civita Castellana;2018-09-25;7,4;25,6
Treia a Civita Castellana;2018-09-26;4,4;23,5
Treia a Civita Castellana;2018-09-27;3;27,3
Treia a Civita Castellana;2018-09-28;4,3;29,3
Treia a Civita Castellana;2018-09-29;6,8;29,9
Treia a Civita Castellana;2018-09-30;7,9;27,7
Trevi nel Lazio;2018-09-01;12,7;21,4
Trevi nel Lazio;2018-09-02;11,4;21,7
Trevi nel Lazio;2018-09-03;10,4;22
Trevi nel Lazio;2018-09-04;9,9;23,3
Trevi nel Lazio;2018-09-05;10,1;24,8
Trevi nel Lazio;2018-09-06;11;25,3
Trevi nel Lazio;2018-09-07;12,5;24,4
Trevi nel Lazio;2018-09-08;11,2;24,8
Trevi nel Lazio;2018-09-09;12,8;25,3
Trevi nel Lazio;2018-09-10;13;26
Trevi nel Lazio;2018-09-11;11,8;26,8
Trevi nel Lazio;2018-09-12;11,9;27,6
Trevi nel Lazio;2018-09-13;13,7;22,3
Trevi nel Lazio;2018-09-14;12,7;25,2
Trevi nel Lazio;2018-09-15;12,3;25,8
Trevi nel Lazio;2018-09-16;12,6;25,6
Trevi nel Lazio;2018-09-17;13;25,9
Trevi nel Lazio;2018-09-18;14,2;23,8
Trevi nel Lazio;2018-09-19;14,8;22,4
Trevi nel Lazio;2018-09-20;15;23,4
Trevi nel Lazio;2018-09-21;13,4;24,3
Trevi nel Lazio;2018-09-22;12,4;26
Trevi nel Lazio;2018-09-23;12,2;25,8
Trevi nel Lazio;2018-09-24;12,4;25,9
Trevi nel Lazio;2018-09-25;10;17,9
Trevi nel Lazio;2018-09-26;5,1;16,9
Trevi nel Lazio;2018-09-27;2,7;21,3
Trevi nel Lazio;2018-09-28;5,2;21,9
Trevi nel Lazio;2018-09-29;6,3;22,8
Trevi nel Lazio;2018-09-30;7,7;21,1
Trevignano Romano;2018-09-01;18,6;24,5
Trevignano Romano;2018-09-02;17,9;24,3
Trevignano Romano;2018-09-03;17,6;26
Trevignano Romano;2018-09-04;17,9;26,8
Trevignano Romano;2018-09-05;18,3;28,3
Trevignano Romano;2018-09-06;18,4;29,4
Trevignano Romano;2018-09-07;18,9;26,9
Trevignano Romano;2018-09-08;18,5;28,3
Trevignano Romano;2018-09-09;20,1;28,4
Trevignano Romano;2018-09-10;20,2;28,7
Trevignano Romano;2018-09-11;19,5;30,7
Trevignano Romano;2018-09-12;19,6;30,9
Trevignano Romano;2018-09-13;20,8;26,2
Trevignano Romano;2018-09-14;19,8;29,6
Trevignano Romano;2018-09-15;19;28,1
Trevignano Romano;2018-09-16;19,8;27,8
Trevignano Romano;2018-09-17;19,3;27,9
Trevignano Romano;2018-09-18;20;28,2
Trevignano Romano;2018-09-19;19,4;24,8
Trevignano Romano;2018-09-20;20,2;27
Trevignano Romano;2018-09-21;19,7;27,7
Trevignano Romano;2018-09-22;19,7;28,7
Trevignano Romano;2018-09-23;19,2;27,2
Trevignano Romano;2018-09-24;18,1;29,2
Trevignano Romano;2018-09-25;13,8;26,1
Trevignano Romano;2018-09-26;12,1;24,3
Trevignano Romano;2018-09-27;12,6;28
Trevignano Romano;2018-09-28;15,2;26,2
Trevignano Romano;2018-09-29;15,8;27,3
Trevignano Romano;2018-09-30;16,9;25,7
Tuscania;2018-09-01;17,2;27
Tuscania;2018-09-02;16;26,4
Tuscania;2018-09-03;15,3;27,2
Tuscania;2018-09-04;16,5;28,2
Tuscania;2018-09-05;14,8;30,7
Tuscania;2018-09-06;15,2;30,3
Tuscania;2018-09-07;18;29,2
Tuscania;2018-09-08;17,6;29,2
Tuscania;2018-09-09;17,8;30,7
Tuscania;2018-09-10;17,7;32
Tuscania;2018-09-11;16,3;33,6
Tuscania;2018-09-12;16,9;33,2
Tuscania;2018-09-13;17,8;26,6
Tuscania;2018-09-14;18,1;30,2
Tuscania;2018-09-15;17,2;30,2
Tuscania;2018-09-16;17,8;29,1
